"","egoID","alter.initial","egoalt_relation","egoalt_relate_othr","egoalter_tie","egoalter_commfreq","alter.gender","alt.gender_othr","alter.age","alter.acad.val","alter.career.val","alter.edu","alter.edu.othr","e0102","e0103","e0203","e0104","e0204","e0304","e0105","e0205","e0305","e0405","e0106","e0206","e0306","e0406","e0506","e0107","e0207","e0307","e0407","e0507","e0607","e0108","e0208","e0308","e0408","e0508","e0608","e0708","e0109","e0209","e0309","e0409","e0509","e0609","e0709","e0809","e0110","e0210","e0310","e0410","e0510","e0610","e0710","e0810","e0910","alterID","alter.genderbi"
"7341",2015,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201508",NA
"7342",2016,"","","",NA,NA,"","",NA,NA,NA,NA,"","7","4","8","10","6","1","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201608",NA
"7343",2017,"","","",NA,NA,"","",NA,NA,NA,NA,"","6","10","4","9","4","8","8","8","6","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201708",NA
"7344",2019,"","","",NA,NA,"","",NA,NA,NA,NA,"","4","4","10","8","10","9","8","0","0","0","0","5","3","4","-5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201908",NA
"7345",2021,"","","",NA,NA,"","",NA,NA,NA,NA,"","2","8","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202108",NA
"7346",2022,"sm","6","",10,3,"1","",18,9,10,4,"","7","9","10","0","0","0","0","0","0","7","0","0","0","10","10","4","8","9","0","0","0","3","7","7","0","0","0","6","2","10","10","0","0","0","0","0","5","0","0","0","0","0","0","0","0","202208",0
"7347",2023,"ck","4","",2,4,"2","",67,6,6,4,"","3","6","10","9","10","7","7","3","0","5","10","4","0","3","8","2","7","10","2","0","0","6","6","7","-3","0","0","4","8","3","6","5","4","6","0","0","2","9","9","7","0","0","6","7","2","202308",1
"7348",2024,"","","",NA,NA,"","",NA,NA,NA,NA,"","1","0","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202408",NA
"7349",2026,"","","",NA,NA,"","",NA,NA,NA,NA,"","","8","10","10","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202608",NA
"7350",2028,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","10","6","10","7","10","10","6","10","10","4","4","6","6","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202808",NA
"7351",2030,"nursing advisor","8","academic",8,4,"1","",64,10,10,7,"","10","5","0","0","0","5","0","0","0","7","0","0","0","3","3","0","0","10","4","4","4","0","0","0","3","3","","10","","","","","","","","","","","","","","","","","","203008",0
"7352",2031,"","","",NA,NA,"","",NA,NA,NA,NA,"","","10","2","8","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203108",NA
"7353",2033,"","","",NA,NA,"","",NA,NA,NA,NA,"","-10","0","0","0","0","0","8","10","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203308",NA
"7354",2034,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","7","4","8","5","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203408",NA
"7355",2035,"","","",NA,NA,"","",NA,NA,NA,NA,"","","8","8","4","4","7","4","4","8","8","4","4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203508",NA
"7356",2036,"","","",NA,NA,"","",NA,NA,NA,NA,"","","4","4","10","10","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203608",NA
"7357",2037,"dk","1","",-2,2,"1","",48,10,10,8,"","","10","10","0","0","0","0","0","0","4","0","0","0","2","8","0","0","0","0","10","10","0","0","0","0","2","-2","-3","2","2","1","2","10","10","10","-1","0","0","0","1","4","6","1","6","-1","203708",0
"7358",2038,"","","",NA,NA,"","",NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203808",NA
"7359",2039,"bw","6","",10,3,"1","",23,2,10,6,"","10","10","6","4","2","5","5","-4","8","6","9","10","10","10","0","6","10","8","10","7","7","10","4","4","-4","5","0","3","4","4","4","4","4","0","7","-4","8","10","9","-1","-8","0","9","0","0","203908",0
"7360",2041,"","","",NA,NA,"","",NA,NA,NA,NA,"","4","4","8","3","6","5","10","-1","-2","-2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204108",NA
"7361",2043,"","","",NA,NA,"","",NA,NA,NA,NA,"","7","10","-1","4","7","6","9","10","-10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204308",NA
"7362",2044,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","10","-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204408",NA
"7363",2045,"aw","7","",10,3,"1","",30,10,10,8,"","4","10","6","10","4","10","6","8","10","5","5","10","10","6","10","9","6","8","6","10","10","10","-1","10","8","0","-1","0","10","3","10","2","4","3","-1","6","10","3","10","9","3","4","2","2","5","204508",0
"7364",2047,"","","",NA,NA,"","",NA,NA,NA,NA,"","-6","5","3","-1","1","-10","0","0","0","10","0","0","0","10","10","0","0","0","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","204708",NA
"7365",2048,"","","",NA,NA,"","",NA,NA,NA,NA,"","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204808",NA
"7366",2049,"js","6","",10,3,"1","",18,10,10,4,"","","10","10","7","0","4","10","10","10","7","8","5","2","10","7","4","0","2","0","7","10","4","0","0","0","4","10","10","10","10","10","3","10","2","2","2","10","10","8","0","10","0","0","0","10","204908",0
"7367",2051,"wl","6","",7,2,"2","",21,5,8,5,"","","8","6","2","6","9","8","10","10","4","2","6","6","2","0","0","0","0","4","0","1","0","0","3","7","0","0","1","3","0","0","0","0","0","0","1","0","6","5","0","0","1","0","0","0","205108",1
"7368",2052,"","","",NA,NA,"","",NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205208",NA
"7369",2053,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205308",NA
"7370",2054,"","","",NA,NA,"","",NA,NA,NA,NA,"","-2","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205408",NA
"7371",2055,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","3","3","0","0","8","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205508",NA
"7372",2059,"","","",NA,NA,"","",NA,NA,NA,NA,"","2","0","10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205908",NA
"7373",2061,"","","",NA,NA,"","",NA,NA,NA,NA,"","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206108",NA
"7374",2064,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206408",NA
"7375",2080,"","","",NA,NA,"","",NA,NA,NA,NA,"","7","10","5","9","5","10","7","10","9","5","9","4","-3","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208008",NA
"7376",2081,"","","",NA,NA,"","",NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208108",NA
"7377",2082,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","0","0","10","10","0","2","0","-4","0","0","0","5","2","10","0","0","3","2","10","10","","","","","","","","","","","","","","","","","","","","","","","","","208208",NA
"7378",2084,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208408",NA
"7379",2085,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","0","8","0","7","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208508",NA
"7380",2086,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","7","10","3","3","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208608",NA
"7381",2087,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","10","5","8","4","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208708",NA
"7382",2088,"","","",NA,NA,"","",NA,NA,NA,NA,"","","0","0","5","5","8","6","7","6","10","-6","-6","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208808",NA
"7383",2089,"ec","6","",10,4,"1","",38,10,10,7,"","","9","9","10","10","0","10","10","10","0","10","10","10","6","10","10","10","9","0","10","10","10","10","10","0","10","10","10","10","10","10","0","9","10","10","10","9","8","9","8","9","9","9","10","9","208908",0
"7384",2090,"tg","3","",10,3,"2","",33,4,10,4,"","6","10","9","10","5","10","10","3","4","7","10","7","7","4","4","10","4","-2","4","4","-2","10","6","4","0","4","10","6","10","10","10","0","0","8","1","10","5","0","8","0","0","8","4","8","9","209008",1
"7385",2092,"jb","4","",10,2,"1","",70,8,8,4,"","10","5","5","6","7","7","9","8","0","0","5","5","7","7","6","10","10","7","7","7","7","10","10","6","6","6","6","10","8","10","0","0","0","0","7","7","10","10","7","7","7","7","10","10","0","209208",0
"7386",2093,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209308",NA
"7387",2094,"jg","3","",6,1,"1","",19,7,9,4,"","10","10","10","6","5","5","3","3","3","3","3","5","4","3","3","8","8","7","8","7","9","6","9","9","9","10","7","8","4","7","","","","","","","","","","","","","","","","209408",0
"7388",2095,"","","",NA,NA,"","",NA,NA,NA,NA,"","3","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209508",NA
"7389",2096,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209608",NA
"7390",2097,"mf","4","",10,2,"1","",70,10,10,5,"","","9","9","10","10","9","10","10","9","10","8","8","8","6","6","0","0","0","0","0","0","10","10","8","7","7","3","0","10","10","8","8","8","2","0","10","10","10","8","10","10","5","0","10","10","209708",0
"7391",2098,"","","",NA,NA,"","",NA,NA,NA,NA,"","7","8","8","7","8","6","7","8","9","10","8","10","7","8","7","6","2","2","3","3","0","","","","","","","","","","","","","","","","","","","","","","","","","209808",NA
"7392",2099,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209908",NA
"7393",2100,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","0","0","0","0","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210008",NA
"7394",2101,"mj","6","",9,2,"2","",20,2,6,4,"","10","5","5","10","10","10","6","7","7","8","7","6","","","","9","9","","","","","3","3","","","","","","7","7","7","7","7","7","7","","2","2","2","2","2","","","","","210108",1
"7395",2102,"","","",NA,NA,"","",NA,NA,NA,NA,"","","10","10","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210208",NA
"7396",2104,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","-4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210408",NA
"7397",2105,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210508",NA
"7398",2106,"","","",NA,NA,"","",NA,NA,NA,NA,"","","10","","0","0","10","0","0","4","2","","","","","","1","10","10","10","0","10","","","","","","","","","","","","","","","","","","","","","","","","","210608",NA
"7399",2108,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","0","2","7","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210808",NA
"7400",2110,"","","",NA,NA,"","",NA,NA,NA,NA,"","","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211008",NA
"7401",2111,"jj","6","",10,1,"1","",18,9,9,4,"","10","-3","-5","0","0","0","0","0","0","0","0","0","10","10","10","0","0","10","10","10","10","0","0","0","0","10","10","10","0","0","10","10","10","10","10","0","0","0","10","10","10","10","10","0","3","211108",0
"7402",2112,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","8","7","6","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211208",NA
"7403",2116,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211608",NA
"7404",2117,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","3","7","0","5","9","2","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211708",NA
"7405",2119,"sg","4","",10,3,"1","",71,9,9,7,"","7","5","9","0","0","0","0","5","0","8","10","10","0","0","0","10","10","8","8","8","10","10","10","0","0","0","10","10","","","","","","","","","","","","","","","","","","211908",0
"7406",2120,"lb","4","",10,1,"1","",18,10,10,5,"","9","10","10","10","7","10","10","7","9","8","10","0","5","5","8","0","0","0","0","7","7","9","9","9","9","9","8","8","4","2","0","0","5","5","3","10","6","2","0","0","4","4","1","10","10","212008",0
"7407",2121,"kd","3","",10,1,"1","",21,6,8,5,"","10","0","0","0","1","4","0","0","5","5","5","5","-1","0","0","10","10","0","0","0","5","10","10","-3","8","0","10","10","","","","","","","","","","","","","","","","","","212108",0
"7408",2122,"mt","8","academic",10,6,"1","",35,10,10,7,"","","10","10","10","10","10","8","8","8","8","8","8","8","8","10","8","8","8","8","10","10","0","0","0","0","10","10","10","0","0","0","0","10","10","10","10","0","0","0","0","10","10","10","10","10","212208",0
"7409",2123,"da","8","academic",8,2,"2","",44,9,9,7,"","","10","10","10","10","10","4","4","3","3","1","1","0","0","2","7","8","7","7","7","7","2","3","3","2","2","7","10","1","1","3","0","4","7","5","7","4","7","3","2","5","8","3","5","7","212308",1
"7410",2124,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212408",NA
"7411",2125,"ew","6","",10,2,"1","",18,10,10,5,"","","10","10","10","10","8","0","0","0","0","0","0","0","0","10","8","8","8","8","0","0","9","9","9","9","0","0","10","6","6","5","5","0","0","10","10","10","10","10","10","0","0","4","4","4","212508",0
"7412",2126,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","9","10","10","6","6","4","1","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212608",NA
"7413",2128,"ob","4","",9,4,"2","",56,10,10,4,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","-1","2","10","10","10","10","9","-10","","10","10","10","10","10","10","10","10","10","10","10","10","212808",1
"7414",2130,"km","6","",10,2,"1","",18,10,10,5,"","","2","8","2","0","2","4","6","6","10","10","5","6","2","1","5","6","4","3","3","5","3","10","3","-1","-2","6","6","0","8","6","4","-5","7","4","1","7","10","7","2","2","9","8","-2","5","213008",0
"7415",2131,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","2","5","7","0","6","9","0","8","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213108",NA
"7416",2133,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","10","10","10","8","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213308",NA
"7417",2134,"gb","4","",10,3,"1","",76,6,8,7,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","0","6","3","3","0","10","10","10","10","10","6","0","10","10","10","10","10","7","0","8","10","10","10","10","10","7","0","7","10","213408",0
"7418",2135,"bb","6","",10,5,"2","",28,9,10,7,"","","4","4","4","4","8","0","3","10","7","0","0","6","10","10","10","10","0","2","0","0","0","0","4","10","10","10","0","0","0","5","3","2","2","0","1","10","10","4","3","7","0","10","8","0","213508",1
"7419",2139,"","","",NA,NA,"","",NA,NA,NA,NA,"","6","0","4","4","0","0","4","2","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213908",NA
"7420",2140,"ad","8","academic",8,5,"1","",35,10,10,8,"","10","8","10","9","1","10","9","10","10","10","0","0","4","10","8","3","1","1","6","9","4","1","0","-1","-2","7","-1","2","1","1","0","1","7","3","2","5","10","10","8","3","10","0","0","0","0","214008",0
"7421",2141,"ns","10","othr_adults",10,2,"1","",50,10,10,8,"","10","10","10","10","10","10","8","8","3","3","10","10","10","10","0","4","4","8","6","0","0","10","10","10","10","0","6","0","8","7","4","4","3","6","0","9","3","0","0","0","0","2","0","7","9","214108",0
"7422",2143,"tutor 1","7","",-2,4,"1","",24,9,9,7,"","10","3","1","10","10","1","10","10","1","10","7","7","8","7","7","8","8","0","9","9","1","1","0","0","0","0","0","0","4","0","0","0","0","5","0","0","8","8","7","8","9","7","6","0","0","214308",0
"7423",2144,"","","",NA,NA,"","",NA,NA,NA,NA,"","3","10","10","2","2","2","0","0","2","0","6","6","1","0","4","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","214408",NA
"7424",2145,"ab","3","",10,1,"1","",14,10,10,3,"","8","9","9","10","10","10","10","10","10","10","10","10","9","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","9","8","9","8","9","10","9","8","8","8","8","9","10","9","9","214508",0
"7425",2146,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","-4","-2","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214608",NA
"7426",2147,"","","",NA,NA,"","",NA,NA,NA,NA,"","","10","10","10","10","10","10","6","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214708",NA
"7427",2148,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","10","0","0","0","0","0","0","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214808",NA
"7428",2149,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","0","0","0","0","-3","2","4","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214908",NA
"7429",2151,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","10","8","6","7","2","10","6","6","4","10","1","-1","0","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","215108",NA
"7430",2152,"jc","3","",8,3,"2","",22,4,5,6,"","10","5","3","7","7","4","10","8","2","5","4","1","0","0","0","8","5","0","2","9","0","9","8","0","2","8","0","5","10","9","0","0","10","0","10","8","7","7","0","7","8","0","8","6","10","215208",1
"7431",2153,"mh","3","",10,3,"2","",11,10,10,2,"","3","3","10","10","6","7","6","0","0","5","0","1","2","3","10","1","4","4","2","0","0","10","5","6","10","3","3","10","1","-7","-9","4","0","0","5","5","1","-9","-8","6","0","0","5","5","0","215308",1
"7432",2155,"cd","6","",10,2,"1","",53,10,10,6,"","","9","7","10","10","10","0","0","6","0","10","10","10","10","0","10","10","10","10","0","8","8","1","10","0","0","0","0","9","0","10","8","0","10","10","0","10","10","10","10","0","0","10","0","0","215508",0
"7433",2156,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215608",NA
"7434",2158,"gh","1","parentfig",10,6,"2","",999,10,10,4,"","10","10","10","8","10","7","10","7","10","4","7","0","0","0","0","10","10","10","5","10","0","10","7","10","0","10","0","10","8","10","4","10","4","0","6","3","8","10","6","10","1","0","6","1","10","215808",1
"7435",2159,"ch","5","",10,1,"3","nonbinary",19,7,7,5,"","-3","4","9","6","9","9","7","6","9","9","0","0","0","0","0","0","0","0","0","0","9","6","6","7","7","0","7","8","","","","","","","","","","","","","","","","","","215908",NA
"7436",2160,"","","",NA,NA,"","",NA,NA,NA,NA,"","0","0","4","7","7","0","7","5","0","6","5","-10","-2","10","10","0","5","1","0","0","6","","","","","","","","","","","","","","","","","","","","","","","","","216008",NA
"7437",2161,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","5","6","6","7","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216108",NA
"7438",2162,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","10","5","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216208",NA
"7439",2163,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216308",NA
"7440",2165,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216508",NA
"7441",2167,"bn","6","",10,2,"2","",17,10,10,5,"","","10","10","10","10","10","10","7","8","9","10","8","10","9","10","10","9","9","8","9","10","10","9","9","8","9","10","9","6","8","7","9","10","8","9","9","10","10","10","9","8","8","9","8","10","216708",1
"7442",2168,"hl","6","",3,1,"1","",23,4,4,5,"","","2","7","10","10","10","3","4","6","6","9","3","3","-2","-5","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","216808",0
"7443",2169,"","","",NA,NA,"","",NA,NA,NA,NA,"","2","2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216908",NA
"7444",2170,"","","",NA,NA,"","",NA,NA,NA,NA,"","","8","3","10","10","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217008",NA
"7445",2172,"","","",NA,NA,"","",NA,NA,NA,NA,"","4","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217208",NA
"7446",2173,"","","",NA,NA,"","",NA,NA,NA,NA,"","7","10","10","10","10","9","10","10","8","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217308",NA
"7447",2174,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","10","10","10","10","7","7","0","2","1","3","-2","2","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217408",NA
"7448",2175,"","","",NA,NA,"","",NA,NA,NA,NA,"","-3","4","10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217508",NA
"7449",2176,"rd","6","",10,5,"1","",58,10,10,8,"","4","10","4","10","10","5","0","0","0","0","-5","0","-5","0","0","0","0","0","0","0","0","10","0","5","0","0","0","0","10","0","10","0","0","0","0","5","10","10","10","10","0","-5","0","0","0","217608",0
"7450",2177,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217708",NA
"7451",2179,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","10","9","10","9","10","7","9","10","8","0","0","0","0","8","4","6","0","2","8","5","","","","","","","","","","","","","","","","","","","","","","","","","217908",NA
"7452",2180,"kg","8","academic",10,6,"1","",40,10,7,4,"","10","8","10","8","10","10","","1","","","","5","","","","","","","","","5","","","","","","5","10","","","","","","","","","","","","","","","","","","218008",0
"7453",2182,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","5","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218208",NA
"7454",2185,"","","",NA,NA,"","",NA,NA,NA,NA,"","3","4","9","2","10","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218508",NA
"7455",2186,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","10","0","10","10","10","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218608",NA
"7456",2189,"","","",NA,NA,"","",NA,NA,NA,NA,"","","0","0","8","4","10","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218908",NA
"7457",2190,"","","",NA,NA,"","",NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219008",NA
"7458",2191,"dl","5","",10,1,"2","",18,10,10,7,"","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","8","8","8","8","8","8","10","-10","-5","-5","-5","-5","-5","-10","10","0","0","0","0","0","0","0","0","219108",1
"7459",2192,"","","",NA,NA,"","",NA,NA,NA,NA,"","8","8","6","10","0","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219208",NA
"7460",2194,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219408",NA
"7461",2195,"","","",NA,NA,"","",NA,NA,NA,NA,"","5","0","0","0","0","10","0","0","10","10","7","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219508",NA
"7462",2196,"mk","4","",10,2,"1","",70,5,5,7,"","","10","10","10","10","10","10","10","10","10","6","6","4","4","5","8","8","2","2","10","-10","10","10","4","2","10","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-10","0","0","4","219608",0
"7463",2199,"","","",NA,NA,"","",NA,NA,NA,NA,"","10","8","10","10","10","10","3","2","0","5","0","0","0","2","5","0","0","0","0","3","10","","","","","","","","","","","","","","","","","","","","","","","","","219908",NA
"7464",2201,"vh","4","",9,3,"1","",70,8,8,7,"","","10","10","9","9","9","9","8","8","7","7","6","6","4","7","8","7","6","5","6","10","9","9","9","9","7","5","5","9","9","7","7","6","4","4","10","8","8","9","10","8","5","5","7","7","220108",0
"7465",2202,"nw","6","",5,2,"2","",18,7,5,4,"","0","0","9","0","9","10","0","5","4","2","3","0","0","0","0","4","2","0","0","0","2","2","4","0","0","0","0","9","0","0","0","0","0","2","4","8","","","","","","","","","","220208",1
"7466",2205,"ab","6","",10,2,"1","",18,10,10,4,"","0","0","10","0","8","9","0","10","10","10","2","8","8","10","10","6","4","4","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","-1","0","0","0","0","0","220508",0
"7467",2206,"","","",NA,NA,"","",NA,NA,NA,NA,"","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220608",NA
"7468",2208,"m.t.","6","",10,1,"1","",18,10,10,5,"","8","10","3","5","3","6","8","7","8","5","10","3","7","6","8","10","-1","-1","-1","-1","-1","10","-3","-3","-3","-3","-3","10","10","-3","-3","-3","-3","-3","10","10","10","1","-1","-3","-3","2","10","10","10","220808",0
"7469",2209,"nl","8","academic",0,6,"2","",42,10,10,8,"","","6","10","10","-6","10","10","2","4","10","10","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","220908",1
"7470",2210,"mc","5","",10,1,"2","",30,10,10,5,"","2","2","9","0","-2","0","0","-1","0","0","0","2","0","8","0","0","9","0","3","0","6","0","2","0","0","6","0","8","0","5","0","0","-3","0","6","-5","0","10","0","0","5","0","3","8","8","221008",1
