"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio"
"679",2186,1,5,5,4,1,4,5,5,5,5,1,1,5,1,5,5,4,1,1,5,5,5,5,5,1,1,5,5,10,10,1,8,27,3,3,12,1,4,5,4.75,1.75,1,4.75,4,0,3,8.8,2,10,8,5.2,2,6,35.25,12.0933866224478,2,3,0.666666666666667
"680",2189,2,5,5,1,1,3,4,3,4,5,4,1,3,3,5,5,4,2,1,3,5,4,4,4,3,1,3,5,10,10,1,2,0,3,4,5,2,3.5,4.5,4.5,2.5,1,3,4.25,0,2,10,3.8,10,9.8,7,4,3,61.5,2.12132034355964,1,4,0.25
"681",2190,1,2,3,4,5,4,1,2,3,4,5,4,1,2,3,3,2,2,2,2,3,3,3,2,3,4,5,4,10,8,2,1,8,1,3,4,1,2.25,2.75,2.75,3.5,3.75,3,2.5,1,1,10,1,10,7.5,7.5,2,2,47,1.4142135623731,1,1,1
"682",2191,5,3,5,3,4,1,4,4,2,5,1,2,3,3,5,1,5,2,2,2,4,5,3,3,1,4,1,4,10,8,1,1,1,1,5,5,1,4.75,2.25,4.5,1.75,3,1.75,3.75,0,1,9.9,1.3,9.4,9.6,7.8,5,6,28.1,15.3438369821024,3,7,0.428571428571429
"683",2192,2,3,4,1,2,1,5,4,1,3,2,1,3,3,4,2,4,1,1,3,4,5,2,3,1,1,1,3,8,6,1,1,18,3,4,5,2,3.75,2,3.5,1.25,1.25,2,3.75,0,1,8.5,2,6.25,7,6.5,2,4,30.3333333333333,20.5020324195757,1,3,0.333333333333333
"684",2194,5,3,5,1,1,4,4,3,4,5,4,1,3,4,5,4,5,4,1,4,4,5,4,3,4,1,4,4,10,7,1,2,16,3,4,4,1,4.5,3.75,4.5,3.25,1,3.75,4,0,2,10,1.5,6.5,6,7.5,2,3,42.5,3.53553390593274,0,2,0
"685",2195,3,1,4,1,3,1,1,3,2,3,1,1,1,1,3,2,3,1,1,1,1,4,1,3,1,1,1,1,7,7,3,2,0,1,3,4,1,3.25,1.5,3.25,1,1.5,1,1,NA,2,9.33333333333333,3,10,10,6.66666666666667,2,4,37,7.87400787401181,3,3,1
"686",2196,3,2,4,1,2,3,5,5,3,5,1,2,4,4,5,5,4,1,2,5,5,5,4,5,2,2,5,5,10,8,2,1,20,3,3,5,2,4.5,3.5,4.5,1.25,2,4.25,4.75,1,1,9,2,5.9,7.3,6.3,4,5,40.6,22.8336982939203,5,5,1
"687",2199,3,5,3,2,3,1,4,4,5,5,2,1,3,1,2,5,3,2,2,2,2,4,5,5,2,2,2,2,7,-10,3,5,0,1,5,6,3,3.25,5,4,2,2,2,2.25,NA,3,9.71428571428571,1.57142857142857,7,5.14285714285714,5.14285714285714,3,5,26.5714285714286,7.36788397613007,4,3,1.33333333333333
"688",2201,2,3,4,3,2,3,4,2,2,3,3,2,NA,NA,NA,NA,NA,NA,2,5,4,4,4,3,4,2,4,4,8,7,1,1,10,2,4,4,1,NA,NA,NA,NA,2,NA,NA,0,1,8.9,1.9,7.7,7.8,5.8,3,5,37.4,21.955510571254,4,6,0.666666666666667
"689",2202,3,4,4,4,1,3,4,3,4,4,4,1,3,4,3,4,3,2,1,5,5,3,4,2,3,1,4,4,9,8,1,2,0,3,3,5,1,3,4,3.25,3.25,1,3.75,4.25,0,2,6.77777777777778,2.77777777777778,7.22222222222222,7.44444444444444,5.77777777777778,4,6,40.3333333333333,15.8034806292791,3,6,0.5
"690",2205,3,4,5,4,2,5,5,5,5,5,4,2,5,5,5,5,5,4,1,5,5,5,5,5,5,1,5,5,9,8,1,8,0,3,3,4,1,4.5,4.75,5,4.25,1.5,5,5,0,3,9.3,2.7,9.5,9.6,5.6,5,4,31,13.0724477007517,3,7,0.428571428571429
"691",2206,3,3,4,2,3,2,4,4,3,4,2,3,3,2,4,3,4,2,1,2,4,5,3,4,1,2,3,3,6,7,1,2,0,3,3,4,1,4,3,4,1.75,2.25,2.5,3.25,0,2,9.33333333333333,1.66666666666667,8,8.33333333333333,6.66666666666667,3,3,57,11.3137084989848,0,3,0
"692",2208,2,3,5,4,1,4,5,5,4,5,2,2,4,3,5,3,4,1,1,4,5,5,4,5,3,1,4,5,10,10,1,2,0,3,5,4,1,4.25,3.5,4.75,2.5,1.25,4,4.5,0,2,9.1,1.6,8.2,8.5,4.5,2,3,31.7,14.5758552255281,3,7,0.428571428571429
"693",2209,5,4,5,3,3,1,4,4,2,5,2,2,1,1,5,1,4,1,1,4,5,5,3,3,1,1,3,3,10,10,1,2,30,3,4,11,4,4.75,2.5,4.25,1.75,1.75,2.25,3.25,0,2,4.44444444444444,3.66666666666667,10,7.44444444444444,5.77777777777778,5,5,151.555555555556,318.025592960343,6,3,2
"694",2210,4,4,5,2,1,5,5,5,4,5,2,1,5,5,5,4,5,2,1,5,5,5,5,5,3,1,5,5,10,10,1,1,30,1,4,4,3,4.75,4.25,5,2.25,1,5,5,0,1,7.4,2.9,10,9.7,6.9,5,5,25,10.3440804327886,4,6,0.666666666666667
"695",2218,5,4,5,2,2,4,4,5,4,5,1,1,4,5,5,5,5,1,1,3,5,5,5,5,1,1,5,5,9,9,1,1,0,1,3,4,1,5,4.5,5,1.25,1.25,4,4.75,0,1,6.4,2,7,5.6,5.4,4,4,37.8,25.6852746400215,4,5,0.8
"696",2219,4,3,3,3,4,4,3,2,3,3,3,3,4,3,3,3,4,3,1,3,3,2,2,1,1,3,3,2,10,9,1,2,25,1,4,5,2,2.75,2.75,2.75,2.5,2.75,3.5,2.75,0,2,9.8,1.9,7.9,8.2,4.8,5,4,21,9.97775303139718,0,10,0
"697",2220,4,2,5,1,1,2,2,5,1,5,1,1,2,3,5,2,5,1,1,2,4,5,2,5,1,1,1,4,8,5,1,1,17,2,3,4,1,4.75,1.75,5,1,1,1.75,3.25,0,1,6.33333333333333,1.66666666666667,9,8.66666666666667,7.33333333333333,2,3,43,16.0934769394311,2,1,2
"698",2221,1,3,3,2,1,3,5,1,2,2,1,2,2,3,2,2,2,1,1,2,4,2,2,3,2,2,3,5,8,8,1,1,0,3,4,7,2,1.5,2.25,2.5,1.5,1.5,2.5,4.25,0,1,10,1,3.33333333333333,2,6.66666666666667,3,3,47,18.5202591774521,1,2,0.5
"699",2222,4,4,5,2,1,4,4,4,3,4,4,1,5,5,5,4,4,4,1,5,5,4,4,4,4,1,5,5,8,10,1,1,10,1,5,4,1,4.25,3.75,4.25,3.5,1,4.75,4.75,0,1,10,3.8,10,10,7.8,2,4,46.4,10.5498815159223,3,2,1.5
"700",2224,3,2,5,2,1,3,2,5,1,5,1,1,2,3,4,4,3,1,1,4,3,4,4,4,2,1,3,3,10,10,1,1,0,3,4,4,1,4,2.75,4.25,1.5,1,3,2.75,0,1,9.42857142857143,1.85714285714286,8.85714285714286,8.57142857142857,4.14285714285714,2,5,48.2857142857143,23.1783971671489,2,5,0.4
"701",2225,5,2,5,1,1,2,5,5,2,5,1,1,5,5,5,3,5,1,1,4,5,5,3,5,3,1,1,5,8,9,1,1,28,3,5,4,1,5,2.5,5,1.5,1,3,5,0,1,8.66666666666667,1.66666666666667,5.33333333333333,5,5.33333333333333,2,3,37.3333333333333,16.7431578064991,2,1,2
"702",2229,3,3,2,4,2,3,4,3,3,4,2,1,3,2,3,3,3,3,1,3,3,3,3,3,3,2,3,4,8,8,1,2,0,3,3,4,1,3,3,3,3,1.5,3,3.25,0,2,10,2.7,10,10,5.4,5,2,43.3,11.0156454393033,1,9,0.111111111111111
"703",2230,4,2,5,3,1,3,4,5,3,5,1,1,3,3,4,4,4,1,1,2,3,5,4,4,1,1,2,2,10,8,1,1,0,1,5,4,1,4.5,3.25,4.5,1.5,1,2.5,3,0,1,9.4,2,8,7.2,7.6,2,4,46.2,16.192590898309,3,2,1.5
"704",2232,5,5,5,5,4,4,5,5,5,5,3,1,5,5,5,5,5,5,1,4,4,5,4,4,2,2,4,4,10,9,1,5,0,1,4,4,1,5,4.75,4.75,3.75,2,4.25,4.5,0,3,8.5,2.4,8.7,8.88888888888889,5.1,3,4,23.6666666666667,11.2805141726785,3,7,0.428571428571429
"705",2233,5,4,5,4,1,3,5,5,3,3,2,1,3,4,5,4,4,2,1,2,3,5,4,5,2,2,3,3,10,9,1,1,0,1,5,4,1,5,3.75,4.25,2.5,1.25,2.75,3.75,0,1,9.83333333333333,1.83333333333333,8.16666666666667,7.83333333333333,6.66666666666667,5,4,47.3333333333333,25.5473416751463,3,3,1
"706",2234,4,5,5,5,5,4,4,4,4,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,3,3,3,3,9,9,1,1,0,1,5,4,1,4.25,4.5,4.75,4.25,4.25,3.75,3.75,0,1,10,1.75,8.5,9,6.5,3,4,47,24.4267612807483,1,3,0.333333333333333
"707",2236,4,3,5,2,1,4,5,5,4,5,1,1,5,4,5,4,5,1,1,4,3,5,3,4,1,1,4,5,10,6,2,2,0,3,4,4,1,4.75,3.5,4.75,1.25,1,4.25,4.25,1,2,10,1,7.5,7.5,4.25,4,3,31.75,19.5682566077478,3,1,3
"708",2238,2,2,4,1,1,1,2,3,1,4,1,1,1,2,2,2,3,1,1,2,2,4,2,3,1,1,1,2,9,9,1,1,0,3,3,4,1,2.75,1.75,3.5,1,1,1.25,2,0,1,7.66666666666667,1.66666666666667,9.83333333333333,9.83333333333333,7.83333333333333,3,3,45,10.8811764069884,4,2,2
"709",2239,5,2,5,2,2,1,4,5,3,5,1,1,5,3,5,4,5,1,1,4,5,5,4,5,1,1,3,5,10,9,2,2,0,3,4,4,1,5,3.25,5,1.25,1.25,3.25,4.25,1,2,10,2.16666666666667,7.83333333333333,8,5.66666666666667,5,3,41.8333333333333,17.7021655925671,1,5,0.2
"710",2240,3,2,4,2,1,3,5,5,2,4,1,1,4,3,4,2,5,2,1,3,2,5,4,3,1,1,2,4,10,8,2,9,25,3,4,4,1,4.25,2.5,4,1.5,1,3,3.5,1,3,9.7,3.2,8.8,8.3,5.8,4,4,325.1,465.336067327212,5,5,1
"711",2241,5,2,5,3,5,2,5,5,2,5,2,4,3,2,5,2,5,2,5,2,3,5,3,4,2,5,2,4,10,6,1,1,9,1,3,5,2,5,2.25,4.75,2.25,4.75,2.25,3.5,0,1,9.9,1.4,7.5,6.9,4.5,4,5,40.3,24.1064767691636,4,6,0.666666666666667
"712",2242,3,2,5,2,1,2,5,5,2,5,1,1,3,3,5,4,4,1,1,2,4,5,3,3,2,1,4,4,10,7,2,2,5,2,3,4,1,4.5,2.75,4.25,1.5,1,2.75,4,1,2,7.75,1.75,9.5,6.5,5,2,4,33,21.2132034355964,0,3,0
"713",2244,3,1,5,2,2,1,5,5,1,3,1,1,3,4,4,2,5,1,1,1,4,5,3,5,1,1,1,3,10,10,2,1,6,1,4,4,1,4.25,1.75,4.5,1.25,1.25,1.5,4,1,1,10,1.8,9.6,9.6,6.1,6,4,45.8,20.6333064081677,5,5,1
"714",2245,3,3,4,4,1,3,4,4,4,4,4,4,4,1,5,5,5,5,1,4,4,5,4,4,4,1,4,4,10,10,2,2,0,2,3,4,1,4.25,4,4.25,4.25,1.75,3.75,3.25,1,2,7,2.8,7.3,6.2,4,1,1,18,0,10,0,Inf
"715",2246,2,5,5,5,1,5,5,3,5,5,5,1,5,2,3,5,5,3,1,4,4,3,5,4,5,1,3,4,9,10,1,2,0,2,4,5,1,2.75,5,4.75,4.5,1,4.25,3.75,0,2,9.4,2,9.6,7.8,7,3,4,41,16.5378354085412,2,3,0.666666666666667
"716",2248,1,1,5,1,2,1,1,2,1,4,1,1,1,2,4,1,3,1,1,1,NA,3,1,1,1,1,1,1,9,9,1,1,4,1,4,4,1,2.5,1,3.25,1,1.25,1,NA,0,1,8.5,1.25,10,9.5,5.5,2,4,44.5,18.1567251085284,2,2,1
"717",2249,5,5,5,4,1,4,5,5,4,5,3,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,10,10,1,2,20,2,5,4,1,5,4.75,5,3.25,1,4.75,5,0,2,9.1,2.8,9.6,9.6,6.9,4,4,32.2,9.48449026334866,6,4,1.5
"718",2250,3,3,5,2,2,3,4,3,4,5,2,2,5,2,2,4,2,1,3,4,2,2,2,5,2,2,4,3,9,10,1,1,0,3,4,4,1,2.5,3.25,4.25,1.75,2.25,4,2.75,0,1,8.2,2.7,7.7,7.7,4.6,4,5,38.8,17.4597950859809,4,6,0.666666666666667
"719",2251,4,3,5,1,2,4,5,5,4,5,1,2,5,5,5,4,5,1,1,5,5,5,4,5,3,1,4,5,8,8,1,1,15,1,4,5,2,4.75,3.75,5,1.5,1.5,4.5,5,0,1,7.2,1.6,7.8,7.6,5,4,4,34.4,14.7071411225976,4,1,4
"720",2253,5,3,5,1,1,1,1,4,3,5,2,1,3,4,4,4,5,1,1,4,1,4,4,5,2,1,3,4,10,10,1,1,30,1,3,4,1,4.25,3.5,5,1.5,1,2.75,2.5,0,1,7,3,8.33333333333333,9.66666666666667,6,3,4,32.6666666666667,13.3166562369588,2,1,2
"721",2254,3,4,4,4,1,4,4,3,4,3,4,1,4,1,4,3,4,2,1,3,4,4,4,4,3,1,4,4,10,10,2,2,0,2,4,4,1,3.5,3.75,3.75,3.25,1,3.75,3.25,1,2,6.8,3.1,7,7.1,4,1,1,18,0,10,0,Inf
"722",2255,4,4,3,4,3,4,3,4,4,3,3,4,4,4,3,4,3,4,4,2,2,4,4,3,4,3,4,3,10,10,2,8,25,3,1,4,1,3.75,4,3,3.75,3.5,3.5,3,1,3,8,1.5,10,7.5,2.5,2,3,33.5,21.920310216783,2,0,Inf
"723",2260,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,4,1,1,24,1,3,6,2,3,3,3,3,3,3,3,0,1,8.5,1.8,8,7.3,5.2,6,4,29.8,17.8126047755203,5,5,1
"724",2261,3,5,5,5,1,3,5,5,5,5,2,2,5,4,5,5,5,2,2,5,5,5,5,5,5,1,5,5,10,10,1,1,0,1,3,4,1,4.5,5,5,3.5,1.5,4.5,4.75,0,1,8.7,2.1,7.3,6.6,6.3,6,4,41.5,23.4674715771048,5,5,1
"725",2265,5,3,5,1,4,3,5,5,2,5,2,1,5,5,5,3,5,NA,2,5,5,5,5,5,1,2,3,5,10,9,1,1,15,3,4,4,1,5,3.25,5,NA,2.25,4,5,0,1,8.2,1.6,9,8.4,4.6,3,3,28.8,14.7885090526395,1,4,0.25
"726",2266,1,2,4,3,2,4,5,3,3,4,2,2,3,3,4,3,3,3,1,3,3,5,4,4,2,1,3,4,10,10,1,1,8,3,4,4,1,3.25,3,3.75,2.5,1.5,3.25,3.75,0,1,8.5,1.75,9.25,5,4.25,3,4,28.75,13.2256064763272,2,2,1
"727",2269,1,2,4,3,1,3,3,4,3,4,2,1,3,3,5,2,3,2,1,2,3,5,4,4,2,1,2,3,10,9,1,1,0,1,5,5,1,3.75,2.75,3.75,2.25,1,2.5,3,0,1,10,2.2,10,8.8,7,3,3,66,15.7321327225523,2,3,0.666666666666667
"728",2270,3,5,3,2,1,3,4,3,5,2,3,1,4,5,3,5,2,3,1,3,5,3,5,1,1,1,3,4,-7,10,2,9,10,2,3,4,1,3,5,2,2.25,1,3.25,4.5,1,3,-4.25,2.75,2.75,5.5,4.5,3,4,40.5,18.0646985397856,2,1,2
"729",2271,5,5,5,1,1,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,1,1,5,5,10,10,1,2,0,3,4,4,1,NA,NA,NA,NA,1,NA,NA,0,2,10,2.33333333333333,10,10,4.66666666666667,3,4,39.1666666666667,10.1669398870391,2,4,0.5
"730",2274,4,4,5,2,1,5,5,5,4,5,2,1,5,5,5,4,5,2,1,5,4,4,4,4,4,1,4,4,10,10,1,1,12,3,4,4,1,4.5,4,4.75,2.5,1,4.75,4.5,0,1,7.83333333333333,1.83333333333333,7.83333333333333,6.83333333333333,4.16666666666667,3,5,39.1666666666667,18.6377752606545,3,3,1
"731",2277,5,5,5,5,2,5,5,5,5,5,1,1,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,5,10,10,1,1,7.5,2,5,5,1,5,5,5,3,1.25,5,5,0,1,9,1,7,7,7.5,2,2,47.5,0.707106781186548,1,1,1
"732",2278,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,1,8,0,3,5,5,1,4,4,4,4,4,4,4,0,3,10,3.3,10,10,5.2,4,4,29.9,9.949316001057,4,6,0.666666666666667
"733",2279,2,4,4,3,3,4,5,5,4,3,3,4,2,4,5,4,5,4,1,3,4,5,5,4,2,1,4,2,10,10,1,2,9,1,4,4,1,4.25,4.25,4,3,2.25,3.25,3.75,0,2,9.4,2.8,9.2,9.2,6.6,3,2,54.9,17.872697986967,3,7,0.428571428571429
"734",2284,3,3,5,3,1,3,2,4,1,4,1,2,1,2,4,2,5,1,1,2,2,5,2,4,1,1,2,2,10,10,1,1,0,1,5,4,1,4,2,4.5,1.5,1.25,2,2,0,1,6.66666666666667,2.83333333333333,9.8,8.5,6.5,2,6,35.1666666666667,18.7127407577476,2,4,0.5
"735",2285,5,3,5,2,1,1,4,5,4,4,1,1,2,3,5,5,5,1,1,1,2,5,3,3,3,1,3,3,10,7,1,2,0,3,2,4,1,5,3.75,4.25,1.75,1,1.75,3,0,2,10,1,10,10,6,1,2,50,0,1,1,1
"736",2287,5,3,5,2,1,1,3,5,3,5,1,1,4,2,5,1,5,1,1,4,4,5,2,5,1,1,1,1,8,10,1,1,25,3,3,4,1,5,2.25,5,1.25,1,2.5,2.5,0,1,6.2,3,4.9,5,6.4,4,5,42.5,22.3370643649618,5,5,1
"737",2290,3,4,4,5,3,4,4,5,4,3,1,4,5,3,4,4,5,1,5,4,5,5,4,5,5,4,5,4,10,10,1,1,10,1,4,5,2,4.25,4,4.25,3,4,4.5,4,0,1,9,2,10,9.33333333333333,5.66666666666667,2,3,23,5.29150262212918,0,3,0
"738",2293,5,4,5,3,2,5,5,5,4,5,2,2,5,4,5,5,4,2,2,5,5,5,5,4,2,1,5,5,10,6,2,1,40,3,4,11,1,5,4.5,4.5,2.25,1.75,5,4.75,1,1,8.66666666666667,1.66666666666667,7.66666666666667,9,6.66666666666667,3,3,47.6666666666667,23.1156512634477,1,2,0.5
"739",2294,1,1,3,2,4,3,1,4,3,3,2,3,5,3,4,2,2,3,4,5,2,3,3,3,4,4,3,4,7,9,2,2,NA,1,5,4,1,3,2.25,2.75,2.75,3.75,4,2.5,1,2,7.2,2.1,8,8,7.5,3,4,45.8,10.1412249972301,5,5,1
"740",2302,5,4,5,2,1,3,4,5,4,5,1,1,5,4,5,4,5,1,1,5,5,5,4,5,3,1,4,4,10,9,1,1,25,2,3,4,3,5,4,5,1.75,1,4.25,4.25,0,1,8,2,9.75,8.75,5.25,3,4,41,16.532795690183,1,3,0.333333333333333
"741",2306,3,5,5,2,1,3,4,4,4,5,1,1,4,5,5,4,5,1,1,5,5,4,5,3,4,1,5,5,10,10,1,7,35,3,4,4,1,4,4.5,4.5,2,1,4.25,4.75,0,3,9.8,3.2,9.7,9.6,5.7,5,5,350.333333333333,486.582726779322,2,8,0.25
"742",2307,5,4,5,5,3,4,5,5,5,5,5,1,5,5,5,5,3,3,2,5,5,5,5,5,5,5,5,5,10,10,1,2,28,1,3,7,3,5,4.75,4.5,4.5,2.75,4.75,5,0,2,10,1.75,10,10,5,3,4,21.3333333333333,2.51661147842358,1,3,0.333333333333333
"743",2308,2,5,5,5,1,3,5,5,5,5,4,1,3,5,5,5,5,1,1,4,5,5,5,5,4,5,5,5,10,10,1,2,25,3,3,4,1,4.25,5,5,3.5,2,3.75,5,0,2,9.66666666666667,1.66666666666667,10,10,4.83333333333333,4,5,29.8333333333333,16.448910804873,0,5,0
"744",2309,3,4,5,5,1,3,5,5,5,5,5,1,5,4,5,4,5,4,1,5,5,5,5,5,4,1,4,5,10,10,2,1,0,3,5,5,2,4.5,4.5,5,4.5,1,4.25,4.75,1,1,10,2.3,9.8,9.4,5.6,4,4,43.2,20.2363808797698,4,6,0.666666666666667
"745",2310,1,2,4,1,2,4,3,4,3,4,1,1,4,4,3,3,5,1,1,3,4,5,4,4,1,1,3,3,7,5,2,2,0,1,4,4,1,3.25,3,4.25,1,1.25,3.5,3.5,1,2,10,1,5,7,8,1,2,38,NA,0,1,0
"746",2311,4,4,5,3,2,4,5,5,4,5,3,2,4,4,2,4,4,4,1,3,3,3,4,4,2,2,2,3,10,10,1,1,20,2,3,4,1,3.5,4,4.5,3,1.75,3.25,3.75,0,1,9,3.6,8.8,8.2,6.5,4,5,35.4444444444444,18.9612177292962,2,8,0.25
"747",2312,4,3,5,2,1,2,4,5,2,5,1,1,3,2,4,3,5,1,1,2,4,5,4,3,1,1,4,4,8,10,2,1,15,1,5,4,1,4.5,3,4.5,1.25,1,2.75,3.5,1,1,10,2,8.83333333333333,9.16666666666667,5.66666666666667,3,2,66.8333333333333,13.9630464679692,3,3,1
"748",2314,5,3,5,4,2,3,3,5,4,5,2,3,5,5,5,4,5,2,1,2,4,5,4,5,5,5,4,4,6,8,2,1,0,1,3,5,1,5,3.75,5,3.25,2.75,3.5,4,1,1,7.5,1.16666666666667,5.83333333333333,8,4.16666666666667,3,4,31.5,21.1258135938004,5,1,5
"749",2318,5,3,5,1,1,1,4,5,1,5,1,1,1,1,5,4,4,1,1,1,1,5,4,2,1,1,1,1,10,10,1,1,0,1,5,4,1,5,3,4,1,1,1,1.75,0,1,9.6,2.6,10,10,5.8,4,5,29.7,14.6670454496542,6,4,1.5
"750",2322,4,4,5,4,2,4,5,5,3,4,2,1,4,5,5,4,5,2,1,4,5,5,4,4,3,2,3,4,7,9,1,1,0,1,4,4,1,4.75,3.75,4.5,2.75,1.5,3.75,4.75,0,1,6.66666666666667,1.33333333333333,5.16666666666667,6,4,1,3,18.3333333333333,0.516397779494322,2,4,0.5
"751",2328,2,3,5,4,1,4,5,5,3,5,3,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,5,0,3,4,4,1,4.25,4,5,4.25,1,4.75,5,0,3,9.6,2.3,10,10,5.2,6,4,36.7142857142857,15.7555734658595,5,5,1
"752",2330,3,2,2,4,1,3,5,5,4,5,2,2,4,5,5,3,4,4,1,4,3,5,4,4,2,1,3,5,10,3,1,9,0,3,3,4,1,4.5,3.25,3.75,3,1.25,3.5,4.5,0,3,6.9,2.9,4.6,6.6,4.5,3,5,45.1,27.1516318314593,5,5,1
"753",2331,5,3,5,3,1,3,4,5,3,5,2,1,4,4,5,4,5,2,1,1,3,5,3,4,1,2,3,4,10,8,1,1,8,1,4,5,1,5,3.25,4.75,2,1.25,2.75,3.75,0,1,8,2.33333333333333,10,10,7.66666666666667,2,3,49.5,6.36396103067893,1,2,0.5
"754",2332,1,3,5,4,2,4,5,5,2,4,1,1,5,5,5,4,5,1,1,5,5,5,3,5,1,3,1,5,10,10,1,9,0,3,4,5,2,4,3,4.75,1.75,1.75,3.75,5,0,3,9.5,1.5,6,5.5,7,1,2,48.5,7.77817459305202,1,1,1
"755",2333,4,1,5,2,3,1,3,5,3,5,2,1,2,5,5,2,5,3,1,3,4,5,2,5,1,1,3,4,10,10,1,2,12,3,4,4,1,4.75,2,5,2,1.5,2.25,4,0,2,8.1,3.4,9.3,8.2,5.8,5,4,36,21.650635094611,7,3,2.33333333333333
"756",2334,1,1,1,1,1,1,5,3,4,5,5,5,5,5,4,4,5,5,1,1,1,1,1,1,2,2,2,2,10,10,1,1,25,1,5,6,3,2.25,2.5,3,3.25,2.25,2.25,3.25,0,1,10,1.2,10,10,4.7,4,4,28.9,10.9691486553069,3,7,0.428571428571429
"757",2335,3,1,5,2,1,2,2,5,2,5,1,1,2,2,4,4,5,1,1,3,2,5,3,2,1,1,2,2,10,10,1,2,0,3,5,5,2,4.25,2.5,4.25,1.25,1,2.25,2,0,2,10,1.66666666666667,9.33333333333333,9.33333333333333,4.66666666666667,2,2,64.6666666666667,15.0111069989303,1,2,0.5
"758",2336,4,2,5,1,1,2,4,5,2,4,1,1,4,3,5,5,5,1,1,1,2,5,3,5,1,1,4,3,10,8,2,2,0,1,5,5,2,4.75,3,4.75,1,1,2.75,3,1,2,10,1.5,10,9.25,4.75,2,5,29.75,14.2214626533279,0,4,0
"759",2337,1,4,5,5,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,3,5,5,5,2,1,5,5,10,10,1,2,0,1,5,5,2,4,4.75,5,3.25,1,5,4.5,0,2,10,2.25,10,8.75,5.5,3,4,50,23.5796522451032,2,2,1
"760",2338,3,3,4,2,1,3,3,4,3,4,2,1,3,2,4,2,3,2,1,3,4,4,2,3,1,1,2,3,10,8,2,1,0,1,5,6,3,3.75,2.5,3.5,1.75,1,2.75,3,1,1,9.5,1.16666666666667,9,7.33333333333333,6.33333333333333,3,5,35.1666666666667,19.477337258123,5,1,5
"761",2341,3,1,3,1,1,1,1,5,1,5,1,1,1,1,3,1,3,1,1,1,1,5,2,3,1,1,1,1,10,8,2,1,15,1,5,4,1,4,1.25,3.5,1,1,1,1,1,1,9,1.66666666666667,10,10,7,2,3,40.3333333333333,9.50438495292217,1,2,0.5
"762",2343,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,2,1,0,1,4,4,1,3,3,3,3,3,3,3,1,1,8.8,1.1,7.5,8.2,5.1,6,4,30.5555555555556,19.3009786740926,8,2,4
"763",2345,4,4,4,3,1,4,5,3,4,4,3,1,5,3,5,4,4,2,1,3,3,3,4,5,3,1,5,5,10,10,1,2,0,3,4,5,1,3.75,4,4.25,2.75,1,4.25,4,0,2,9,1.66666666666667,8.5,9.33333333333333,4.66666666666667,2,3,66,11.2694276695846,1,2,0.5
"764",2347,4,2,5,3,2,1,5,5,3,5,1,2,5,5,5,3,3,1,1,3,5,5,5,5,1,4,4,4,9,9,1,9,25,3,2,4,1,4.75,3.25,4.5,1.5,2.25,3.25,4.75,0,3,9.4,1.9,8.3,7.8,5.9,5,4,127.8,306.3559295257,3,7,0.428571428571429
"765",2348,3,3,4,1,2,4,2,4,3,3,1,1,4,4,4,2,4,1,1,4,4,4,3,4,4,1,4,4,8,9,1,1,15,1,4,4,1,3.75,2.75,3.75,1.75,1.25,4,3.5,0,1,9.4,2.6,4.2,6.6,6.4,3,5,51.4,20.9594847264908,1,4,0.25
"766",2349,4,3,5,1,1,2,4,4,3,5,3,1,3,3,4,2,5,1,1,2,2,5,4,4,1,1,2,2,9,8,1,1,0,1,5,4,1,4.25,3,4.75,1.5,1,2.25,2.75,0,1,8.25,1.75,8.25,7.5,5.25,3,4,50.75,9.5,1,3,0.333333333333333
"767",2351,5,3,5,3,2,3,3,4,3,4,2,1,3,4,5,4,5,2,1,4,4,5,4,5,3,2,3,3,10,10,1,1,12,1,5,4,1,4.75,3.5,4.75,2.5,1.5,3.25,3.5,0,1,9.3,3.2,8.8,9.1,7.9,3,3,66.8,13.4395767129111,6,4,1.5
