"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio","ego.ager","mean.eigen","dens","mean.deg","mean.bet","deg.centr","alter.aca.value.avg","alter.career.value.avg","density","gendersim","agediver","belong_cat"
"407",1813,4,5,5,3,1,4,4,5,5,5,3,1,4,5,5,4,5,3,1,5,5,5,5,5,4,1,5,5,10,10,2,1,15,3,4,4,1,4.75,4.75,5,3.25,1,4.5,4.75,1,1,10,1,10,8.5,6,2,3,29.5,17.6776695296637,0,2,0,18,1,1,1,0,0,8.5,10,1,1,1,1
"408",1815,2,3,3,2,3,3,4,2,3,2,3,3,3,1,4,3,2,3,1,2,3,4,5,5,2,3,4,5,1,4,1,2,25,2,2,4,1,3,3.5,3,2.5,2.5,3,3.25,0,2,-0.5,2.9,-1.1,-0.7,3.5,5,2,248,396.201688257102,6,4,1.5,18,0.354197970940116,0.177777777777778,1.6,3.4,0.266666666666667,-0.7,-1.1,0.177777777777778,0.2,2.92192809488736,0
"409",1816,4,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,2,4,5,4,3,2,10,3,1,1,18,1,4,5,1,3.75,3.25,4,4,3.5,3,3.5,0,1,8.66666666666667,1.33333333333333,8.66666666666667,9,6.66666666666667,3,4,30.6666666666667,18.5022521151706,0,3,0,19,0.889022443249314,1,2,0,0,9,8.66666666666667,1,-1,1.58496250072116,1
"410",1817,3,4,5,1,1,4,4,4,4,5,2,1,4,5,5,4,4,1,1,3,4,5,4,4,3,1,2,4,9,10,1,1,3,1,4,4,1,4.25,4,4.5,1.75,1,3.25,4.25,0,1,9.1,2.9,7.9,8,7.1,5,4,48.6,22.0010100778224,2,8,0.25,18,0.788302815037782,0.733333333333333,6.6,1.2,0.266666666666667,8,7.9,0.733333333333333,-0.6,3.12192809488736,1
"411",1818,3,5,5,5,1,5,5,5,5,5,5,1,4,3,3,5,4,3,1,4,5,3,4,5,4,1,4,5,10,10,2,1,35,3,4,17,3,3.5,4.75,4.75,4.25,1,4.25,4.5,1,1,9.66666666666667,2,10,9.5,6.16666666666667,3,4,216.5,383.838377445508,3,3,1,31,0.798482505851657,0.733333333333333,3.66666666666667,0.666666666666667,0.266666666666667,9.5,10,0.733333333333333,0,2.25162916738782,1
"412",1819,4,5,5,5,1,5,4,4,5,5,5,1,5,5,4,4,3,3,1,4,5,4,4,4,5,1,5,4,10,10,2,1,40,3,5,NA,3,4,4.5,4.25,4.5,1,4.75,4.5,1,1,9.83333333333333,2,10,10,5.83333333333333,3,4,216.333333333333,383.926902764923,4,2,2,NA,0.856506571366868,0.866666666666667,4.33333333333333,0.333333333333333,0.133333333333333,10,10,0.866666666666667,-0.333333333333333,2.25162916738782,1
"413",1821,4,4,5,2,1,2,5,5,5,5,2,1,2,3,4,4,5,3,1,4,5,5,5,5,1,1,5,5,10,10,1,2,0,1,5,4,1,4.5,4.5,5,2,1,3.25,4.5,0,2,10,1.5,10,10,5.5,3,3,23,10.0221975855819,0,10,0,18,0.434987702054934,0.277777777777778,2.22222222222222,2.55555555555556,0.222222222222222,10,10,0.277777777777778,-1,2.28103611255342,1
"414",1822,4,3,4,2,3,2,4,4,2,4,2,3,2,2,5,3,5,2,1,2,3,5,3,5,1,1,1,4,10,6,1,1,20,3,4,4,1,4.5,2.75,4.5,1.75,2,1.75,3.25,0,1,8.5,2.2,9.8,7.2,4.9,4,4,25.1,11.1300394328941,5,5,1,18,0.537982202138737,0.511111111111111,4.6,3.8,0.488888888888889,7.2,9.8,0.511111111111111,0,2.44643934467102,1
"415",1823,5,5,5,2,1,2,4,5,1,5,1,1,4,5,5,2,4,1,1,5,5,5,3,5,1,1,4,4,10,8,1,1,0,3,2,5,1,5,2.75,4.75,1.25,1,3.75,4.5,0,1,4.8,3.2,4.8,6.2,6.6,4,4,44.4,14.6731046476197,3,2,1.5,19,0.546410161513775,0.4,1.6,0.1,0.1,6.2,4.8,0.4,0.2,1.92192809488736,0
"416",1824,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,4,1,5,5,10,10,1,1,25,2,4,5,1,5,5,5,4.75,1,5,5,0,1,10,1,10,10,4.33333333333333,2,3,32.6666666666667,12.8582010146573,1,2,0.5,19,0.915227743160032,1,2,0,0,10,10,1,-0.333333333333333,1.58496250072116,1
"417",1829,3,4,5,2,1,3,4,4,3,5,2,1,4,4,5,3,5,2,1,4,4,5,3,5,1,1,4,4,9,9,1,1,0,3,4,4,1,4.25,3.25,5,1.75,1,3.75,4,0,1,8.4,2.4,7.4,7,6,3,5,37.8,15.1888116717537,0,5,0,18,0.82011367082614,0.666666666666667,2,0.5,0.333333333333333,6.25,7,0.666666666666667,-1,2,1
"418",1830,4,4,4,1,1,4,1,4,5,4,1,1,4,1,4,5,3,1,1,1,1,4,5,2,1,1,3,1,9,8,1,1,0,3,1,4,3,4,4.75,3.25,1,1,3,1,0,1,9,3.33333333333333,9.66666666666667,7.33333333333333,5.33333333333333,3,4,33.3333333333333,23.094010767585,1,2,0.5,18,1,1,1,0,0,6,9.5,1,0,0,0
"419",1832,5,1,5,1,1,3,2,5,1,5,1,1,3,3,5,1,4,1,1,3,3,5,2,2,1,1,2,3,4,9,1,1,0,1,3,4,1,5,1.25,4,1,1,2.75,2.75,0,1,8.5,1.5,6.75,6,6.25,4,4,38.75,14.0564338768172,2,2,1,18,0.84197502195977,0.833333333333333,2.5,0.375,0.166666666666667,6,6.75,0.833333333333333,0,2,0
"420",1833,2,5,5,1,1,4,3,5,4,5,4,1,5,5,2,5,4,3,1,5,4,2,5,4,3,1,5,4,10,10,1,1,25,3,5,5,1,2.75,4.75,4.5,2.75,1,4.75,4,0,1,7.5,2,6.75,8,5.5,4,4,48.25,8.61684396980704,1,3,0.333333333333333,19,0.756786058478979,0.666666666666667,2,0.5,0.333333333333333,8,6.75,0.666666666666667,-0.5,1.5,1
"421",1834,5,4,5,4,1,4,4,5,4,5,3,1,3,4,4,4,5,3,1,3,3,5,5,4,3,1,4,4,10,10,2,1,0,1,5,5,1,4.75,4.25,4.75,3.25,1,3.5,3.75,1,1,8.6,3,9.1,9,6.4,3,5,31.8333333333333,21.9491837357717,7,3,2.33333333333333,19,0.659777604641812,0.711111111111111,6.4,5.115,0.288888888888889,9,9.1,0.711111111111111,-0.4,1.25162916738782,1
"422",1837,1,2,5,1,1,2,5,1,2,2,3,2,4,3,1,2,2,1,NA,5,4,1,2,2,1,1,3,5,10,10,1,2,0,3,5,6,1,1,2,2.75,1.5,NA,3.5,4.25,0,2,10,2,10,10,5,2,3,38.3333333333333,2.88675134594813,1,2,0.5,20,1,1,1,0,0,10,10,1,0,1,1
"423",1839,4,3,2,1,1,3,5,5,4,5,4,1,4,5,5,3,2,2,1,3,2,5,4,5,5,1,5,5,9,6,1,1,8,3,5,5,1,4.75,3.5,3.5,3,1,3.75,4.25,0,1,8.5,2.2,9,8.9,7.3,3,4,44.7,13.7198153534708,7,3,2.33333333333333,19,0.808486231320598,0.785714285714286,5.5,0.75,0.214285714285714,8.875,9.125,0.785714285714286,0.5,2.5,1
"424",1841,3,5,5,5,1,5,3,5,5,5,1,2,5,5,5,5,5,1,1,4,4,5,5,5,2,1,2,5,10,10,1,2,0,1,2,4,1,4.5,5,5,2.25,1.25,4,4.25,0,2,10,1.33333333333333,10,10,5,2,2,61.6666666666667,11.5470053837925,1,2,0.5,18,1,1,2,0,0,10,10,1,-0.333333333333333,0.918295834054489,0
"425",1842,3,4,5,4,1,4,3,5,4,5,3,1,4,3,3,4,5,3,1,3,3,4,4,5,3,1,5,5,10,10,1,1,7,1,5,5,1,3.75,4,5,3.25,1,4,3.5,0,1,10,5.3,10,10,7,1,2,55.2,13.8788408097442,4,6,0.666666666666667,19,0.635945991496115,1,9,0.85,0,10,10,1,-0.2,2.64643934467102,1
"426",1843,5,3,5,4,2,3,5,5,4,5,3,1,5,5,5,4,5,3,1,5,5,5,4,5,2,1,4,5,9,8,1,5,20,1,4,7,4,5,3.75,5,3,1.25,4.25,5,0,3,8.83333333333333,1.66666666666667,8.33333333333333,8.66666666666667,7.33333333333333,2,5,32.5,16.6703329300887,2,4,0.5,21,0.93160754057349,1,5,0.25,0,8.66666666666667,8.33333333333333,1,-0.333333333333333,1.91829583405449,1
"427",1845,5,5,5,2,3,4,4,5,4,5,1,1,4,4,5,4,5,1,1,4,4,5,4,4,2,1,4,4,10,8,1,1,35,1,3,5,2,5,4.25,4.75,1.5,1.5,4,4,0,1,8.33333333333333,2.5,9.66666666666667,7.83333333333333,8.16666666666667,3,4,38.6666666666667,17.0254711143823,3,3,1,19,0.804341612118235,0.866666666666667,4.33333333333333,0.666666666666667,0.133333333333333,7.83333333333333,9.66666666666667,0.866666666666667,0,2.25162916738782,0
"428",1846,5,3,5,3,1,3,5,5,4,4,4,1,4,4,4,4,4,3,1,4,4,4,4,4,3,1,3,3,10,10,1,2,20,1,5,7,2,4.5,3.75,4.25,3.25,1,3.5,4,0,2,9.9,1.7,10,10,6.7,3,4,36.7,15.2974217144953,1,9,0.111111111111111,21,0.787652780551997,0.711111111111111,6.4,1.85,0.177777777777778,10,10,0.711111111111111,-0.8,2.92192809488736,1
"429",1847,4,2,5,1,1,3,3,5,1,5,1,1,2,5,5,3,5,1,1,3,4,5,3,5,1,1,2,5,10,10,2,1,20,2,2,5,3,4.75,2.25,5,1,1,2.5,4.25,1,1,8.3,3.7,7.1,6.3,4.8,5,3,26.7,15.513793146029,8,2,4,19,0.810281973188396,0.866666666666667,7.8,0.75,0.133333333333333,6.3,7.1,0.866666666666667,-0.6,3.12192809488736,0
"430",1848,5,5,5,3,4,3,5,5,3,5,2,1,5,5,5,3,5,1,3,4,5,5,3,5,3,2,4,5,10,10,1,2,15,1,5,6,2,5,3.5,5,2.25,2.5,4,5,0,2,8.75,2.625,9.75,8.875,7,5,5,36.625,8.74948978104275,2,6,0.333333333333333,20,0.630189247766366,0.571428571428571,4,2.9375,0.428571428571429,8.875,9.75,0.571428571428571,-0.5,2.5,1
"431",1849,3,3,5,3,1,3,3,3,4,4,1,1,3,3,3,3,3,3,1,3,3,4,3,3,1,1,3,3,10,10,1,2,5,3,4,5,2,3.25,3.25,3.75,2,1,3,3,0,2,10,1,10,10,4,1,2,45,0,1,1,1,19,1,1,1,0,0,10,10,1,0,0,1
"432",1851,4,4,4,4,3,4,4,4,4,4,3,3,4,4,3,4,3,3,2,4,5,5,4,4,4,1,4,4,10,10,2,5,20,3,4,6,2,4,4,3.75,3.5,2.25,4,4.25,1,3,10,1.85714285714286,10,10,4.42857142857143,2,7,36.8571428571429,16.2524723393968,2,5,0.4,20,0.845811955727156,0.714285714285714,4.28571428571429,0.857142857142857,0.119047619047619,10,10,0.714285714285714,0.428571428571429,2.8073549220576,1
"433",1852,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,5,2,3,3,4,2,10,10,2,2,12,1,4,5,2,2.75,3.5,2.75,3,2.75,3.5,2.75,1,2,3.7,1.6,6.3,4.1,6.7,4,3,32.4285714285714,7.5907211527659,8,2,4,19,0.611122453357948,0.511111111111111,4.6,3.6,0.266666666666667,4.1,6.3,0.511111111111111,-0.6,2.8073549220576,1
"434",1855,1,1,5,1,1,1,4,4,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,10,10,2,1,10,3,4,5,2,3.25,1,2.75,1,1,1,1.75,1,1,9.9,2.4,10,10,6.6,4,4,49.5,0.707106781186548,3,7,0.428571428571429,19,0.80501058788616,0.8,7.2,1.3,0.0888888888888889,10,10,0.8,0.4,1,1
"435",1859,5,5,5,3,1,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,1,2,0,3,3,5,1,5,5,5,4,3.25,5,5,0,2,10,1.57142857142857,10,10,4.85714285714286,4,4,41.1428571428571,17.4587950274217,2,5,0.4,19,0.963093912396277,0.952380952380952,5.71428571428571,0.142857142857143,0.0476190476190476,10,10,0.952380952380952,-0.428571428571429,2.52164063634332,0
"436",1860,3,4,2,3,1,3,2,3,4,2,3,1,4,2,4,4,3,2,1,3,3,4,4,4,2,1,4,3,8,6,2,1,20,3,4,4,1,3.5,4,2.75,2.5,1,3.5,2.5,1,1,7.5,1.9,6.2,5.5,5.5,3,4,25.9,14.3793833896543,7,3,2.33333333333333,18,0.683457596250795,0.711111111111111,6.4,4.75,0.288888888888889,5.5,6.2,0.711111111111111,-0.4,1.96096404744368,1
"437",1862,5,5,5,4,2,4,5,5,4,5,4,2,5,5,5,4,4,4,2,4,5,5,5,5,4,2,4,4,10,10,1,1,12,3,4,4,1,5,4.5,4.75,4,2,4.25,4.75,0,1,9,1.6,6.1,5.7,4.4,5,4,23.1,18.3754062691293,6,4,1.5,18,0.586709212978512,0.666666666666667,6,5.3,0.333333333333333,5.7,6.1,0.666666666666667,0.2,2.32192809488736,1
"438",1863,4,3,5,4,1,3,4,4,4,4,2,2,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,2,4,4,10,10,2,1,8,1,4,6,2,NA,NA,NA,NA,1.5,NA,NA,1,1,8.33333333333333,1.66666666666667,10,10,7,1,3,45.3333333333333,13.2790561913614,1,2,0.5,20,1,1,1,0,0,10,10,1,0,0,1
"439",1864,3,3,4,1,3,1,2,3,4,4,1,3,1,1,3,3,4,1,2,1,2,2,2,2,1,2,1,2,8,8,2,1,0,3,1,5,2,2.75,3,3.5,1,2.5,1,1.75,1,1,8,2,8.66666666666667,8.66666666666667,5.66666666666667,3,3,39.3333333333333,17.6729548557487,2,1,2,19,1,1,1,0,0,8,8,1,0,1,0
"440",1868,4,5,5,3,1,3,5,5,5,5,2,1,5,5,5,5,5,5,1,5,5,5,5,4,5,1,3,5,10,10,1,1,30,3,4,4,1,4.75,5,4.75,3.75,1,4,5,0,1,9.4,3,9,6,3.6,6,6,234.4,403.415749155467,5,5,1,18,0.727731917418737,0.622222222222222,5.6,1.98333333333333,0.266666666666667,6,9,0.622222222222222,0,3.12192809488736,1
"441",1869,4,4,4,3,1,4,4,5,4,5,2,1,4,5,5,4,4,2,1,4,5,5,4,4,3,1,4,5,10,10,1,1,0,1,4,5,1,4.75,4,4.25,2.5,1,4,4.75,0,1,9.75,2,9.75,9,6.75,3,3,31.75,10.688779163216,2,2,1,19,0.987656225593564,1,3,0,0,9,9.75,1,0,1.5,1
"442",1874,4,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,1,28,1,5,4,1,4.75,5,5,5,1,5,5,0,1,10,1.7,8.9,7.8,5.7,4,5,29.4,15.471838215861,3,7,0.428571428571429,18,0.689569067997912,0.755555555555556,6.8,3.3,0.244444444444444,7.8,8.9,0.755555555555556,-0.4,2.84643934467102,1
"443",1875,1,3,5,1,1,3,4,4,3,4,1,1,3,3,5,4,5,5,1,2,4,5,5,5,1,1,3,5,10,10,1,1,5,3,4,4,1,3.75,3.75,4.75,2,1,2.75,4,0,1,10,1,10,10,7,3,3,34.6666666666667,12.7017059221718,2,1,2,18,1,1,2,0,0,10,10,1,0.333333333333333,0.918295834054489,1
"444",1877,4,5,5,1,1,5,5,5,5,5,3,1,5,1,4,5,5,5,1,5,5,5,5,5,2,1,5,5,10,10,1,1,4,2,4,19,3,4.5,5,5,2.75,1,5,4,0,1,8.4,2,7.2,6.4,6,4,4,50.4,21.1730961363708,2,3,0.666666666666667,33,0.835366962838307,0.9,3.6,0.2,0.1,6.4,7.2,0.9,-0.2,2.32192809488736,1
"445",1878,1,5,3,4,1,5,5,4,5,4,4,1,5,5,5,5,5,4,1,4,4,3,4,4,3,1,4,5,10,10,2,1,20,3,5,14,1,3.25,4.75,4,3.75,1,4.5,4.75,1,1,10,1.57142857142857,4.85714285714286,8.57142857142857,3.28571428571429,4,5,18,16.1967074843418,3,4,0.75,28,0.892861740162093,0.904761904761905,5.42857142857143,0.285714285714286,0.0952380952380952,8.57142857142857,4.85714285714286,0.904761904761905,0.142857142857143,2.52164063634332,1
"446",1880,4,4,4,4,1,4,4,4,4,4,2,1,4,4,4,4,4,4,1,4,4,4,4,4,2,1,4,4,10,10,1,1,12,1,5,5,1,4,4,4,3,1,4,4,0,1,10,1.75,10,10,6,4,4,43.5,20.5669638012031,1,3,0.333333333333333,19,1,1,3,0,0,10,10,1,-0.5,2,1
"447",1884,3,3,5,2,2,3,2,4,2,4,2,1,3,3,4,2,3,1,1,2,2,3,2,3,2,1,3,3,10,6,2,1,15,3,4,5,1,3.5,2.25,3.75,1.75,1.25,2.75,2.5,1,1,7.9,2.2,7.5,7.4,5.8,3,4,30,13.5236418500672,5,5,1,19,0.594300237886645,0.488888888888889,4.4,3.5,0.4,7.4,7.5,0.488888888888889,0,2.64643934467102,1
"448",1885,3,5,5,3,1,3,3,5,1,5,1,1,3,5,3,5,5,1,1,5,3,3,5,5,1,1,5,5,10,10,1,1,20,3,5,5,1,3.5,4,5,1.5,1,4,4,0,1,10,1.75,10,10,4.25,2,4,48.25,20.9344214154583,2,2,1,19,1,1,3,0,0,10,10,1,0,2,1
"449",1886,5,4,5,2,1,4,5,5,4,5,1,1,5,5,5,5,4,1,1,4,4,5,4,5,3,1,4,5,10,10,1,1,0,3,3,4,1,5,4.25,4.75,1.75,1,4.25,4.75,0,1,10,1.33333333333333,10,10,5.66666666666667,2,2,55.3333333333333,14.5716619962629,1,2,0.5,18,0.801097610297082,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,10,10,0.666666666666667,-0.333333333333333,1.58496250072116,0
"450",1887,4,4,5,3,2,2,4,4,3,5,2,1,2,3,4,3,4,1,1,3,2,5,4,3,1,1,1,2,7,7,1,1,3,1,4,4,1,4.25,3.5,4.25,1.75,1.25,2,2.75,0,1,9,1.5,8,8,8,2,2,52.5,0.707106781186548,1,1,1,18,1,1,1,0,0,8,8,1,0,1,1
"451",1888,4,3,5,2,1,2,3,4,3,5,1,1,2,2,1,2,3,1,1,1,2,2,3,2,2,1,2,2,4,6,1,1,10,1,4,4,1,2.75,2.75,3.75,1.5,1,1.75,2.25,0,1,5.66666666666667,2,1.66666666666667,3,6.33333333333333,2,3,51.3333333333333,9.23760430703401,2,1,2,18,0.946029162946651,1,2,0,0,3,1.66666666666667,1,0.333333333333333,0.918295834054489,1
"452",1894,4,1,1,1,3,1,2,4,2,4,1,2,1,1,3,1,1,1,2,1,1,5,2,1,1,1,1,1,0,10,2,1,0,1,2,4,1,4,1.5,1.75,1,2,1,1.25,1,1,10,2,3,2.66666666666667,6,3,3,37,20.0748598998847,2,1,2,18,1,1,2,0,0,2.66666666666667,3,1,-0.333333333333333,1.58496250072116,0
"453",1897,4,3,4,1,4,3,5,4,3,4,1,4,3,4,4,4,4,3,1,4,4,5,5,2,1,1,3,4,9,10,1,1,25,3,2,4,1,4.25,3.75,3.5,1.5,2.5,3.25,4.25,0,1,9.16666666666667,2.16666666666667,9.33333333333333,8.66666666666667,6.16666666666667,5,6,39.8333333333333,21.5166602117212,3,3,1,18,0.788309879613033,0.8,3.2,1,0.2,8.4,9.2,0.8,-0.2,1.92192809488736,0
"454",1898,1,2,5,1,2,2,4,5,2,5,1,2,1,2,5,2,4,1,1,1,4,5,2,2,1,1,1,2,8,6,1,1,16,3,3,5,1,4,2,4,1,1.5,1.25,3,0,1,9,2.5,10,10,7.25,2,3,59.25,14.9527032115713,2,2,1,19,0.791092249348767,0.666666666666667,2,0.5,0.333333333333333,10,10,0.666666666666667,0,2,0
"455",1905,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,10,1,2,20,3,3,4,1,3,3,3,3,3,3,3.25,0,2,8.66666666666667,1.66666666666667,10,10,6.33333333333333,3,3,43.3333333333333,18.1475434517549,0,3,0,18,1,1,1,0,0,10,10,1,-1,1,0
"456",1908,4,4,5,3,1,3,5,5,3,4,3,1,3,4,3,3,4,3,1,4,4,5,4,4,3,1,3,4,10,10,1,1,18,1,4,5,1,4.25,3.5,4.25,3,1,3.25,4.25,0,1,9.85714285714286,1.57142857142857,9.85714285714286,9.42857142857143,6.42857142857143,4,5,39.2857142857143,14.7276869163071,3,4,0.75,19,0.793097572513757,0.714285714285714,4.28571428571429,0.857142857142857,0.285714285714286,9.42857142857143,9.85714285714286,0.714285714285714,-0.142857142857143,2.8073549220576,1
"457",1910,4,3,4,2,2,1,3,5,2,3,1,2,1,1,5,2,3,1,1,2,2,4,3,4,1,1,2,3,8,8,1,2,NA,2,2,6,1,4.5,2.5,3.5,1.25,1.5,1.5,2.25,0,2,6,2,6.75,6,5.25,3,3,56.25,17.0171482138851,0,4,0,20,0.955317458749631,1,3,0,0,6,6.75,1,-1,2,0
"458",1912,3,4,5,4,2,3,4,5,4,5,5,4,4,5,5,4,4,5,1,4,5,5,5,4,5,2,5,5,10,10,1,1,20,3,3,5,2,4.5,4.25,4.5,4.75,2.25,4,4.75,0,1,8.33333333333333,1.16666666666667,8.16666666666667,7.83333333333333,5.33333333333333,2,6,32.1666666666667,13.5265171669084,2,4,0.5,19,0.97014057843248,1,5,0,0,7.83333333333333,8.16666666666667,1,-0.333333333333333,2.58496250072116,0
"459",1916,5,5,5,4,1,2,5,5,5,5,3,1,5,4,3,4,5,4,1,4,5,5,4,5,4,1,5,5,10,10,2,2,0,1,4,4,1,4.5,4.5,5,3.75,1,4,4.75,1,2,10,2.2,10,9.4,6.2,4,4,125.8,307.065610071999,7,3,2.33333333333333,18,0.709091634921799,0.777777777777778,7,2.4,0.222222222222222,9.4,10,0.777777777777778,-0.4,3.32192809488736,1
"460",1918,2,4,5,3,1,3,5,4,4,5,2,1,5,5,3,3,4,1,1,4,4,4,5,5,2,1,5,5,10,10,1,1,20,1,5,4,1,3.25,4,4.75,2,1,4.25,4.75,0,1,9.6,3,10,10,5.8,2,4,42.2,18.3630062898208,1,4,0.25,18,0.74655046900667,0.9,3.6,1.2,0.1,10,10,0.9,-0.6,2.32192809488736,1
"461",1919,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5,1,5,5,10,10,1,1,5,3,5,5,2,4.25,4,4,4,3,4.25,4.25,0,1,9.5,1.66666666666667,9.5,10,5.5,4,5,34.8333333333333,15.5102116899373,2,4,0.5,19,0.848841493064261,0.866666666666667,4.33333333333333,0.333333333333333,0.133333333333333,10,9.5,0.866666666666667,-0.333333333333333,2.25162916738782,1
"462",1920,4,3,4,1,1,2,1,3,1,4,1,1,2,1,2,2,1,1,1,1,1,3,2,3,1,1,1,1,9,8,2,2,30,1,3,6,2,3,2,3,1,1,1.5,1,1,2,10,1.8,8.8,9.2,6.2,3,3,34.2,16.346253393362,3,2,1.5,20,1,1,4,0,0,9.2,8.8,1,-0.2,2.32192809488736,0
"463",1921,5,3,5,3,4,1,5,5,4,5,2,3,5,5,5,5,5,2,3,5,5,5,5,5,2,4,5,5,10,10,1,1,30,2,4,5,2,5,4.25,5,2.25,3.5,4,5,0,1,7.5,2.2,9.2,7.7,4.5,2,4,31.6,14.8338951204478,6,4,1.5,19,0.625571105601252,0.527777777777778,4.22222222222222,4.44444444444444,0.222222222222222,7.44444444444444,9.11111111111111,0.527777777777778,0.111111111111111,2.72548055699787,1
"464",1924,3,4,5,3,1,3,5,5,4,5,3,1,4,4,5,5,5,3,1,4,4,4,5,5,3,1,5,5,10,10,1,2,0,3,4,4,1,4.25,4.5,5,3,1,4,4.5,0,2,9.8,1.9,10,10,3.8,4,3,40,20.7739152678438,4,6,0.666666666666667,18,0.963509215377243,1,9,0,0,10,10,1,-0.2,3.32192809488736,1
"465",1926,4,5,5,5,3,5,5,5,3,4,3,2,5,5,5,4,5,3,1,5,5,5,4,5,3,1,5,5,10,10,1,1,5,1,5,4,1,4.75,4,4.75,3.5,1.75,5,5,0,1,8.33333333333333,1,7,6,6.33333333333333,2,3,38.3333333333333,16.7729941672122,1,2,0.5,18,0.931755012477259,1,2,0,0,6,7,1,-0.333333333333333,1.58496250072116,1
"466",1928,3,4,5,3,2,3,3,5,4,5,4,2,3,4,5,3,2,1,1,2,3,5,3,4,2,1,2,3,9,9,2,1,0,3,4,4,1,4.5,3.5,4,2.5,1.5,2.5,3.25,1,1,6.66666666666667,3,8.66666666666667,8.66666666666667,5.83333333333333,3,5,37.3333333333333,15.0155474980657,3,3,1,18,0.683669653945405,0.5,1.5,1,0.166666666666667,8.5,8.25,0.5,0,2,1
"467",1930,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,4,4,3,4,4,4,10,10,1,1,20,1,5,5,1,4.25,4,4,3.75,3,4,4,0,1,10,2.42857142857143,10,10,7,1,3,50.8571428571429,17.0629088124756,3,4,0.75,19,0.81827837888906,0.952380952380952,5.71428571428571,1.57142857142857,0.0476190476190476,10,10,0.952380952380952,-0.142857142857143,2.52164063634332,1
"468",1937,1,3,5,4,3,3,5,5,3,4,2,4,4,4,5,3,4,2,2,3,4,5,3,4,3,3,2,5,9,8,1,1,26,1,4,4,1,4,3,4.25,2.75,3,3,4.5,0,1,9.25,1,8,8.75,5,3,5,22.75,11.0867789130417,1,3,0.333333333333333,18,0.963015569630973,1,3,0,0,8.75,8,1,-0.5,1.5,1
"469",1939,4,4,4,4,1,4,5,2,4,5,3,1,3,1,5,5,5,3,1,2,1,4,5,5,3,1,3,3,6,7,1,1,27,1,3,8,3,3.75,4.5,4.75,3.25,1,3,2.5,0,1,9.7,2.7,5.9,5.3,6.8,4,5,35.8,15.8380694670924,4,6,0.666666666666667,22,0.664371368617423,0.535714285714286,3.75,2.375,0.464285714285714,4.625,5.375,0.535714285714286,-0.5,2.15563906222957,0
"470",1941,5,3,4,1,3,2,2,4,1,5,1,1,1,3,3,2,5,1,1,2,3,4,2,3,1,1,1,2,5,3,1,1,10,1,2,5,1,4,2,4.25,1,1.5,1.5,2.5,0,1,8,1.5,5.5,6.25,7,1,3,51.75,5.67890834580027,2,2,1,19,0.983611033993454,1,3,0,0,6.25,5.5,1,0,1.5,0
"471",1942,5,3,4,5,2,1,1,5,3,4,1,3,3,1,4,1,5,1,1,1,1,4,3,4,2,1,1,2,5,2,1,1,0,3,5,6,3,4.5,2.5,4.25,2.25,1.75,1.5,1.25,0,1,9.33333333333333,3.66666666666667,1,-2.66666666666667,5,1,3,40,26.4575131106459,2,1,2,20,1,1,1,0,0,-5.5,-1.5,1,0,1,1
"472",1943,1,2,3,4,1,1,4,4,4,4,4,1,3,4,4,4,4,4,1,4,4,4,4,4,3,1,2,4,10,6,1,1,12,3,3,8,4,3.25,3.5,3.75,3.75,1,2.5,4,0,1,8,1.6,8.8,7.8,6.2,5,5,32.4444444444444,15.7568327330647,2,8,0.25,22,0.742123132925911,0.977777777777778,8.8,2.85,0.0222222222222222,7.8,8.8,0.977777777777778,-0.6,2.72548055699787,0
