"","egoID","from.alter","to.alter","weight_origin","weight"
"55161",2180,"218006","218007",5,5
"55221",2191,"219106","219107",10,10
"55271",2199,"219906","219907",10,10
"55281",2201,"220106","220107",10,10
"55291",2202,"220206","220207",2,2
"55341",2210,"221006","221007",6,6
"55351",2218,"221806","221807",10,10
"55361",2219,"221906","221907",10,10
"55401",2224,"222406","222407",2,2
"55421",2229,"222906","222907",10,10
"55501",2240,"224006","224007",5,5
"55511",2241,"224106","224107",10,10
"55531",2244,"224406","224407",10,10
"55541",2245,"224506","224507",6,6
"55571",2249,"224906","224907",6,6
"55581",2250,"225006","225007",1,1
"55611",2254,"225406","225407",5,5
"55631",2260,"226006","226007",10,10
"55721",2278,"227806","227807",10,10
"55731",2279,"227906","227907",1,1
"55811",2306,"230606","230607",10,10
"55841",2309,"230906","230907",10,10
"55861",2311,"231106","231107",7,7
"55911",2328,"232806","232807",10,10
"55921",2330,"233006","233007",3,3
"55951",2333,"233306","233307",5,5
"56021",2343,"234306","234307",5,5
"56041",2347,"234706","234707",8,8
"56071",2351,"235106","235107",10,10
"56121",2359,"235906","235907",2,2
"56141",2361,"236106","236107",10,10
"56211",2373,"237306","237307",10,10
"56241",2383,"238306","238307",1,1
"56281",2389,"238906","238907",6,6
"56291",2393,"239306","239307",7,7
"56391",2408,"240806","240807",10,10
"56471",2419,"241906","241907",10,10
"56551",2429,"242906","242907",10,10
"56591",2438,"243806","243807",4,4
"56601",2439,"243906","243907",5,5
"56651",2455,"245506","245507",8,8
"56681",2463,"246306","246307",10,10
"56691",2464,"246406","246407",9,9
"56701",2466,"246606","246607",10,10
"56721",2468,"246806","246807",2,2
"56761",2475,"247506","247507",10,10
"56781",2477,"247706","247707",10,10
"56791",2481,"248106","248107",10,10
"56811",2483,"248306","248307",5,5
"56831",2485,"248506","248507",10,10
"56881",2491,"249106","249107",10,10
"56901",2496,"249606","249607",10,10
"56921",2501,"250106","250107",8,8
"56951",2505,"250506","250507",3,3
"56991",2514,"251406","251407",8,8
"57011",2517,"251706","251707",8,8
"57041",2522,"252206","252207",7,7
"57071",2528,"252806","252807",10,10
"57081",2529,"252906","252907",10,10
"57121",2533,"253306","253307",10,10
"57141",2536,"253606","253607",8,8
"57281",2559,"255906","255907",6,6
"57291",2560,"256006","256007",10,10
"57391",2582,"258206","258207",3,3
"57421",2590,"259006","259007",10,10
"57521",2607,"260706","260707",10,10
"57531",2608,"260806","260807",10,10
"57571",2617,"261706","261707",10,10
"57591",2619,"261906","261907",10,10
"57671",2638,"263806","263807",10,10
"57691",2641,"264106","264107",4,4
"57741",2652,"265206","265207",8,8
"57771",2656,"265606","265607",10,10
"57891",2677,"267706","267707",10,10
"57911",2681,"268106","268107",5,5
"57961",2690,"269006","269007",10,10
"48452",1007,"100706","100708",3,3
"48582",1029,"102906","102908",7,7
"48692",1046,"104606","104608",10,10
"48772",1060,"106006","106008",10,10
"48872",1073,"107306","107308",10,10
"49012",1094,"109406","109408",10,10
"49382",1172,"117206","117208",10,10
"49442",1190,"119006","119008",10,10
"49462",1192,"119206","119208",2,2
"49552",1202,"120206","120208",10,10
"49592",1206,"120606","120608",7,7
"49602",1208,"120806","120808",1,1
"49612",1209,"120906","120908",4,4
"49642",1213,"121306","121308",10,10
"49752",1226,"122606","122608",2,2
"49802",1231,"123106","123108",2,2
"49822",1233,"123306","123308",8,8
"49852",1239,"123906","123908",6,6
"49862",1242,"124206","124208",10,10
"49942",1261,"126106","126108",8,8
"49992",1269,"126906","126908",10,10
"50202",1298,"129806","129808",10,10
"50222",1300,"130006","130008",2,2
"50262",1314,"131406","131408",10,10
"50292",1322,"132206","132208",10,10
"50302",1323,"132306","132308",8,8
"50402",1338,"133806","133808",10,10
"50472",1353,"135306","135308",10,10
"50512",1358,"135806","135808",1,1
"50642",1382,"138206","138208",10,10
"50702",1390,"139006","139008",1,1
"50912",1432,"143206","143208",7,7
"51092",1462,"146206","146208",9,9
"51152",1470,"147006","147008",6,6
"51202",1479,"147906","147908",7,7
"51312",1495,"149506","149508",10,10
"51332",1498,"149806","149808",10,10
"51392",1506,"150606","150608",9,9
"51412",1509,"150906","150908",7,7
"51562",1543,"154306","154308",8,8
"51572",1544,"154406","154408",7,7
"51592",1547,"154706","154708",5,5
"51642",1556,"155606","155608",10,10
"51692",1570,"157006","157008",2,2
"51932",1625,"162506","162508",5,5
"52002",1641,"164106","164108",10,10
"52012",1642,"164206","164208",10,10
"52132",1661,"166106","166108",10,10
"52152",1664,"166406","166408",10,10
"52162",1665,"166506","166508",10,10
"52182",1668,"166806","166808",4,4
"52202",1671,"167106","167108",10,10
"52252",1678,"167806","167808",10,10
"52262",1680,"168006","168008",10,10
"52342",1695,"169506","169508",3,3
"52372",1700,"170006","170008",10,10
"52382",1701,"170106","170108",10,10
"52422",1705,"170506","170508",3,3
"52432",1708,"170806","170808",10,10
"52512",1721,"172106","172108",10,10
"52522",1723,"172306","172308",10,10
"52602",1740,"174006","174008",7,7
"52672",1748,"174806","174808",10,10
"52772",1760,"176006","176008",10,10
"52832",1771,"177106","177108",1,1
"52862",1775,"177506","177508",6,6
"52982",1817,"181706","181708",10,10
"53022",1822,"182206","182208",8,8
"53102",1834,"183406","183408",6,6
"53132",1839,"183906","183908",10,10
"53152",1842,"184206","184208",3,3
"53192",1847,"184706","184708",7,7
"53232",1852,"185206","185208",3,3
"53242",1855,"185506","185508",8,8
"53262",1860,"186006","186008",7,7
"53272",1862,"186206","186208",8,8
"53302",1868,"186806","186808",10,10
"53382",1884,"188406","188408",5,5
"53562",1924,"192406","192408",10,10
"53622",1939,"193906","193908",2,2
"53652",1943,"194306","194308",9,9
"53662",1952,"195206","195208",6,6
"53712",1963,"196306","196308",7,7
"53742",1969,"196906","196908",7,7
"53802",1979,"197906","197908",10,10
"53852",1986,"198606","198608",10,10
"53872",1989,"198906","198908",10,10
"53952",2001,"200106","200108",3,3
"54302",2049,"204906","204908",10,10
"54472",2089,"208906","208908",10,10
"54482",2090,"209006","209008",10,10
"54492",2092,"209206","209208",6,6
"54512",2094,"209406","209408",7,7
"54542",2097,"209706","209708",3,3
"54652",2111,"211106","211108",10,10
"54692",2119,"211906","211908",10,10
"54702",2120,"212006","212008",8,8
"54712",2121,"212106","212108",10,10
"54722",2122,"212206","212208",10,10
"54732",2123,"212306","212308",7,7
"54772",2128,"212806","212808",10,10
"54782",2130,"213006","213008",6,6
"54812",2134,"213406","213408",6,6
"54822",2135,"213506","213508",10,10
"54852",2141,"214106","214108",6,6
"54882",2145,"214506","214508",10,10
"54952",2153,"215306","215308",3,3
"54992",2159,"215906","215908",7,7
"55052",2167,"216706","216708",10,10
"55162",2180,"218006","218008",5,5
"55222",2191,"219106","219108",8,8
"55262",2196,"219606","219608",3,3
"55282",2201,"220106","220108",5,5
"55362",2219,"221906","221908",10,10
"55422",2229,"222906","222908",10,10
"55502",2240,"224006","224008",10,10
"55512",2241,"224106","224108",10,10
"55532",2244,"224406","224408",10,10
"55542",2245,"224506","224508",8,8
"55572",2249,"224906","224908",7,7
"55582",2250,"225006","225008",3,3
"55612",2254,"225406","225408",7,7
"55632",2260,"226006","226008",10,10
"55722",2278,"227806","227808",8,8
"55812",2306,"230606","230608",10,10
"55842",2309,"230906","230908",10,10
"55862",2311,"231106","231108",5,5
"55892",2318,"231806","231808",5,5
"55912",2328,"232806","232808",5,5
"55922",2330,"233006","233008",1,1
"56022",2343,"234306","234308",4,4
"56042",2347,"234706","234708",6,6
"56072",2351,"235106","235108",10,10
"56122",2359,"235906","235908",3,3
"56142",2361,"236106","236108",10,10
"56212",2373,"237306","237308",10,10
"56282",2389,"238906","238908",7,7
"56292",2393,"239306","239308",9,9
"56692",2464,"246406","246408",8,8
"56702",2466,"246606","246608",10,10
"56712",2467,"246706","246708",10,10
"56762",2475,"247506","247508",3,3
"56782",2477,"247706","247708",9,9
"56792",2481,"248106","248108",6,6
"56832",2485,"248506","248508",10,10
"56882",2491,"249106","249108",10,10
"56902",2496,"249606","249608",10,10
"56952",2505,"250506","250508",5,5
"57012",2517,"251706","251708",9,9
"57042",2522,"252206","252208",10,10
"57072",2528,"252806","252808",8,8
"57082",2529,"252906","252908",8,8
"57122",2533,"253306","253308",2,2
"57132",2535,"253506","253508",4,4
"57142",2536,"253606","253608",10,10
"57202",2546,"254606","254608",7,7
"57252",2554,"255406","255408",10,10
"57292",2560,"256006","256008",10,10
"57392",2582,"258206","258208",1,1
"57522",2607,"260706","260708",5,5
"57572",2617,"261706","261708",10,10
"57672",2638,"263806","263808",8,8
"57742",2652,"265206","265208",5,5
"57872",2675,"267506","267508",1,1
"57892",2677,"267706","267708",10,10
"57912",2681,"268106","268108",4,4
"57962",2690,"269006","269008",3,3
"57992",2694,"269406","269408",1,1
"48523",1019,"101906","101909",1,1
"48583",1029,"102906","102909",10,10
"48773",1060,"106006","106009",10,10
"48873",1073,"107306","107309",10,10
"48963",1087,"108706","108709",7,7
"49013",1094,"109406","109409",10,10
"49303",1156,"115606","115609",9,9
"49463",1192,"119206","119209",10,10
"49603",1208,"120806","120809",2,2
"49613",1209,"120906","120909",10,10
"49643",1213,"121306","121309",6,6
"49683",1217,"121706","121709",10,10
"49753",1226,"122606","122609",2,2
"49823",1233,"123306","123309",1,1
"49853",1239,"123906","123909",7,7
"49863",1242,"124206","124209",10,10
"49973",1266,"126606","126609",9,9
"50123",1287,"128706","128709",10,10
"50203",1298,"129806","129809",10,10
"50223",1300,"130006","130009",4,4
"50263",1314,"131406","131409",10,10
"50293",1322,"132206","132209",9,9
"50303",1323,"132306","132309",7,7
"50333",1326,"132606","132609",1,1
"50403",1338,"133806","133809",10,10
"50643",1382,"138206","138209",10,10
"50813",1419,"141906","141909",10,10
"51013",1451,"145106","145109",10,10
"51093",1462,"146206","146209",10,10
"51153",1470,"147006","147009",3,3
"51333",1498,"149806","149809",10,10
"51353",1500,"150006","150009",6,6
"51413",1509,"150906","150909",1,1
"51563",1543,"154306","154309",6,6
"51573",1544,"154406","154409",5,5
"51593",1547,"154706","154709",10,10
"51643",1556,"155606","155609",10,10
"51693",1570,"157006","157009",1,1
"51713",1573,"157306","157309",2,2
"51933",1625,"162506","162509",6,6
"52003",1641,"164106","164109",10,10
"52013",1642,"164206","164209",10,10
"52153",1664,"166406","166409",10,10
"52163",1665,"166506","166509",10,10
"52183",1668,"166806","166809",6,6
"52203",1671,"167106","167109",10,10
"52253",1678,"167806","167809",2,2
"52263",1680,"168006","168009",10,10
"52383",1701,"170106","170109",7,7
"52423",1705,"170506","170509",7,7
"52433",1708,"170806","170809",10,10
"52513",1721,"172106","172109",10,10
"52523",1723,"172306","172309",10,10
"52603",1740,"174006","174009",7,7
"52673",1748,"174806","174809",10,10
"52703",1751,"175106","175109",10,10
"52773",1760,"176006","176009",10,10
"52833",1771,"177106","177109",3,3
"52863",1775,"177506","177509",10,10
"52983",1817,"181706","181709",10,10
"53023",1822,"182206","182209",6,6
"53103",1834,"183406","183409",8,8
"53153",1842,"184206","184209",3,3
"53193",1847,"184706","184709",7,7
"53233",1852,"185206","185209",7,7
"53243",1855,"185506","185509",8,8
"53263",1860,"186006","186009",4,4
"53383",1884,"188406","188409",3,3
"53553",1921,"192106","192109",2,2
"53563",1924,"192406","192409",10,10
"53653",1943,"194306","194309",10,10
"53663",1952,"195206","195209",6,6
"53713",1963,"196306","196309",1,1
"53743",1969,"196906","196909",9,9
"53953",2001,"200106","200109",1,1
"54113",2023,"202306","202309",6,6
"54213",2037,"203706","203709",10,10
"54273",2045,"204506","204509",3,3
"54303",2049,"204906","204909",2,2
"54473",2089,"208906","208909",10,10
"54483",2090,"209006","209009",8,8
"54543",2097,"209706","209709",2,2
"54583",2101,"210106","210109",7,7
"54653",2111,"211106","211109",10,10
"54703",2120,"212006","212009",5,5
"54723",2122,"212206","212209",10,10
"54733",2123,"212306","212309",7,7
"54773",2128,"212806","212809",10,10
"54783",2130,"213006","213009",7,7
"54813",2134,"213406","213409",7,7
"54823",2135,"213506","213509",2,2
"54843",2140,"214006","214009",3,3
"54853",2141,"214106","214109",6,6
"54863",2143,"214306","214309",5,5
"54883",2145,"214506","214509",8,8
"54963",2155,"215506","215509",10,10
"55053",2167,"216706","216709",8,8
"55263",2196,"219606","219609",1,1
"55283",2201,"220106","220109",4,4
"55293",2202,"220206","220209",2,2
"55363",2219,"221906","221909",4,4
"55503",2240,"224006","224009",10,10
"55513",2241,"224106","224109",10,10
"55533",2244,"224406","224409",10,10
"55543",2245,"224506","224509",6,6
"55573",2249,"224906","224909",9,9
"55613",2254,"225406","225409",8,8
"55633",2260,"226006","226009",2,2
"55643",2261,"226106","226109",1,1
"55723",2278,"227806","227809",1,1
"55813",2306,"230606","230609",10,10
"55843",2309,"230906","230909",10,10
"55863",2311,"231106","231109",10,10
"55893",2318,"231806","231809",8,8
"55913",2328,"232806","232809",8,8
"55923",2330,"233006","233009",1,1
"55963",2334,"233406","233409",10,10
"56073",2351,"235106","235109",10,10
"56123",2359,"235906","235909",4,4
"56143",2361,"236106","236109",10,10
"56213",2373,"237306","237309",10,10
"56243",2383,"238306","238309",10,10
"56283",2389,"238906","238909",8,8
"56293",2393,"239306","239309",3,3
"56553",2429,"242906","242909",10,10
"56603",2439,"243906","243909",6,6
"56653",2455,"245506","245509",4,4
"56693",2464,"246406","246409",7,7
"56703",2466,"246606","246609",10,10
"56713",2467,"246706","246709",10,10
"56783",2477,"247706","247709",8,8
"56793",2481,"248106","248109",8,8
"56833",2485,"248506","248509",4,4
"56883",2491,"249106","249109",10,10
"56903",2496,"249606","249609",10,10
"57013",2517,"251706","251709",4,4
"57043",2522,"252206","252209",10,10
"57073",2528,"252806","252809",10,10
"57143",2536,"253606","253609",10,10
"57203",2546,"254606","254609",7,7
"57253",2554,"255406","255409",10,10
"57293",2560,"256006","256009",10,10
"57393",2582,"258206","258209",5,5
"57483",2601,"260106","260109",9,9
"57503",2605,"260506","260509",7,7
"57523",2607,"260706","260709",5,5
"57553",2614,"261406","261409",6,6
"57573",2617,"261706","261709",10,10
"57673",2638,"263806","263809",9,9
"57693",2641,"264106","264109",1,1
"57743",2652,"265206","265209",10,10
"57893",2677,"267706","267709",9,9
"57913",2681,"268106","268109",10,10
"57963",2690,"269006","269009",10,10
"48524",1019,"101906","101910",2,2
"48674",1043,"104306","104310",7,7
"48824",1065,"106506","106510",9,9
"48874",1073,"107306","107310",9,9
"48964",1087,"108706","108710",1,1
"49014",1094,"109406","109410",10,10
"49394",1175,"117506","117510",1,1
"49464",1192,"119206","119210",5,5
"49614",1209,"120906","120910",10,10
"49694",1218,"121806","121810",10,10
"49754",1226,"122606","122610",2,2
"49814",1232,"123206","123210",5,5
"49824",1233,"123306","123310",1,1
"49854",1239,"123906","123910",5,5
"49864",1242,"124206","124210",10,10
"49944",1261,"126106","126110",7,7
"50124",1287,"128706","128710",10,10
"50204",1298,"129806","129810",9,9
"50224",1300,"130006","130010",8,8
"50264",1314,"131406","131410",10,10
"50294",1322,"132206","132210",6,6
"50304",1323,"132306","132310",8,8
"50404",1338,"133806","133810",10,10
"50814",1419,"141906","141910",7,7
"50874",1426,"142606","142610",2,2
"51014",1451,"145106","145110",2,2
"51094",1462,"146206","146210",9,9
"51354",1500,"150006","150010",2,2
"51564",1543,"154306","154310",5,5
"51594",1547,"154706","154710",5,5
"51644",1556,"155606","155610",10,10
"51694",1570,"157006","157010",2,2
"51714",1573,"157306","157310",6,6
"51734",1578,"157806","157810",8,8
"51754",1582,"158206","158210",1,1
"51994",1638,"163806","163810",7,7
"52004",1641,"164106","164110",10,10
"52014",1642,"164206","164210",10,10
"52134",1661,"166106","166110",10,10
"52154",1664,"166406","166410",10,10
"52164",1665,"166506","166510",10,10
"52184",1668,"166806","166810",7,7
"52204",1671,"167106","167110",10,10
"52254",1678,"167806","167810",10,10
"52264",1680,"168006","168010",10,10
"52324",1692,"169206","169210",3,3
"52344",1695,"169506","169510",6,6
"52384",1701,"170106","170110",3,3
"52424",1705,"170506","170510",10,10
"52434",1708,"170806","170810",10,10
"52514",1721,"172106","172110",10,10
"52524",1723,"172306","172310",10,10
"52604",1740,"174006","174010",9,9
"52674",1748,"174806","174810",10,10
"52704",1751,"175106","175110",10,10
"52774",1760,"176006","176010",10,10
"52834",1771,"177106","177110",3,3
"52864",1775,"177506","177510",5,5
"53014",1821,"182106","182110",8,8
"53104",1834,"183406","183410",1,1
"53154",1842,"184206","184210",3,3
"53244",1855,"185506","185510",8,8
"53264",1860,"186006","186010",6,6
"53274",1862,"186206","186210",3,3
"53304",1868,"186806","186810",10,10
"53564",1924,"192406","192410",10,10
"53654",1943,"194306","194310",10,10
"53664",1952,"195206","195210",8,8
"53714",1963,"196306","196310",10,10
"53804",1979,"197906","197910",10,10
"53894",1991,"199106","199110",10,10
"53954",2001,"200106","200110",1,1
"54214",2037,"203706","203710",6,6
"54274",2045,"204506","204510",4,4
"54314",2051,"205106","205110",1,1
"54474",2089,"208906","208910",9,9
"54484",2090,"209006","209010",8,8
"54494",2092,"209206","209210",7,7
"54544",2097,"209706","209710",5,5
"54654",2111,"211106","211110",10,10
"54704",2120,"212006","212010",4,4
"54724",2122,"212206","212210",10,10
"54734",2123,"212306","212310",8,8
"54774",2128,"212806","212810",10,10
"54784",2130,"213006","213010",9,9
"54814",2134,"213406","213410",7,7
"54854",2141,"214106","214110",2,2
"54864",2143,"214306","214310",7,7
"54884",2145,"214506","214510",9,9
"55054",2167,"216706","216710",8,8
"55284",2201,"220106","220110",5,5
"55324",2208,"220806","220810",2,2
"55424",2229,"222906","222910",10,10
"55444",2232,"223206","223210",7,7
"55504",2240,"224006","224010",3,3
"55514",2241,"224106","224110",5,5
"55534",2244,"224406","224410",10,10
"55544",2245,"224506","224510",7,7
"55574",2249,"224906","224910",5,5
"55614",2254,"225406","225410",5,5
"55634",2260,"226006","226010",3,3
"55644",2261,"226106","226110",6,6
"55814",2306,"230606","230610",10,10
"55844",2309,"230906","230910",10,10
"55894",2318,"231806","231810",10,10
"55914",2328,"232806","232810",6,6
"55924",2330,"233006","233010",10,10
"55964",2334,"233406","233410",10,10
"56044",2347,"234706","234710",10,10
"56074",2351,"235106","235110",10,10
"56124",2359,"235906","235910",6,6
"56144",2361,"236106","236110",10,10
"56214",2373,"237306","237310",10,10
"56284",2389,"238906","238910",6,6
"56294",2393,"239306","239310",5,5
"56334",2399,"239906","239910",8,8
"56654",2455,"245506","245510",7,7
"56704",2466,"246606","246610",10,10
"56714",2467,"246706","246710",6,6
"56764",2475,"247506","247510",1,1
"56784",2477,"247706","247710",10,10
"56794",2481,"248106","248110",9,9
"56834",2485,"248506","248510",10,10
"56884",2491,"249106","249110",10,10
"56904",2496,"249606","249610",10,10
"56954",2505,"250506","250510",3,3
"56994",2514,"251406","251410",7,7
"57014",2517,"251706","251710",4,4
"57044",2522,"252206","252210",10,10
"57124",2533,"253306","253310",2,2
"57134",2535,"253506","253510",1,1
"57144",2536,"253606","253610",10,10
"57204",2546,"254606","254610",8,8
"57234",2552,"255206","255210",9,9
"57254",2554,"255406","255410",10,10
"57284",2559,"255906","255910",5,5
"57294",2560,"256006","256010",10,10
"57394",2582,"258206","258210",8,8
"57504",2605,"260506","260510",8,8
"57574",2617,"261706","261710",10,10
"57674",2638,"263806","263810",6,6
"57744",2652,"265206","265210",5,5
"57774",2656,"265606","265610",10,10
"57914",2681,"268106","268110",9,9
"57964",2690,"269006","269010",9,9
"58131",1007,"100707","100708",10,10
"58261",1029,"102907","102908",10,10
"58371",1046,"104607","104608",8,8
"58501",1065,"106507","106508",8,8
"58541",1071,"107107","107108",10,10
"58551",1073,"107307","107308",10,10
"58641",1087,"108707","108708",1,1
"58691",1094,"109407","109408",10,10
"58731",1100,"110007","110008",6,6
"58771",1107,"110707","110708",10,10
"58951",1150,"115007","115008",10,10
"59061",1172,"117207","117208",10,10
"59071",1175,"117507","117508",8,8
"59121",1190,"119007","119008",10,10
"59141",1192,"119207","119208",10,10
"59231",1202,"120207","120208",10,10
"59271",1206,"120607","120608",10,10
"59281",1208,"120807","120808",1,1
"59291",1209,"120907","120908",5,5
"59321",1213,"121307","121308",10,10
"59361",1217,"121707","121708",2,2
"59431",1226,"122607","122608",5,5
"59481",1231,"123107","123108",5,5
"59491",1232,"123207","123208",10,10
"59501",1233,"123307","123308",2,2
"59531",1239,"123907","123908",10,10
"59541",1242,"124207","124208",10,10
"59621",1261,"126107","126108",9,9
"59671",1269,"126907","126908",10,10
"59711",1276,"127607","127608",7,7
"59801",1287,"128707","128708",10,10
"59901",1300,"130007","130008",1,1
"59941",1314,"131407","131408",10,10
"59971",1322,"132207","132208",10,10
"59981",1323,"132307","132308",8,8
"60011",1326,"132607","132608",10,10
"60081",1338,"133807","133808",8,8
"60151",1353,"135307","135308",10,10
"60191",1358,"135807","135808",2,2
"60321",1382,"138207","138208",10,10
"60381",1390,"139007","139008",2,2
"60491",1419,"141907","141908",3,3
"60541",1425,"142507","142508",10,10
"60591",1432,"143207","143208",10,10
"60771",1462,"146207","146208",10,10
"60831",1470,"147007","147008",6,6
"60881",1479,"147907","147908",7,7
"60991",1495,"149507","149508",10,10
"61011",1498,"149807","149808",10,10
"61031",1500,"150007","150008",10,10
"61071",1506,"150607","150608",7,7
"61091",1509,"150907","150908",3,3
"61101",1513,"151307","151308",10,10
"61241",1543,"154307","154308",8,8
"61251",1544,"154407","154408",5,5
"61271",1547,"154707","154708",6,6
"61321",1556,"155607","155608",10,10
"61371",1570,"157007","157008",2,2
"61381",1571,"157107","157108",7,7
"61681",1641,"164107","164108",10,10
"61691",1642,"164207","164208",10,10
"61791",1659,"165907","165908",7,7
"61811",1661,"166107","166108",10,10
"61831",1664,"166407","166408",10,10
"61841",1665,"166507","166508",10,10
"61861",1668,"166807","166808",9,9
"61941",1680,"168007","168008",10,10
"62001",1692,"169207","169208",7,7
"62021",1695,"169507","169508",9,9
"62051",1700,"170007","170008",4,4
"62061",1701,"170107","170108",10,10
"62101",1705,"170507","170508",1,1
"62111",1708,"170807","170808",10,10
"62191",1721,"172107","172108",10,10
"62201",1723,"172307","172308",10,10
"62281",1740,"174007","174008",10,10
"62301",1742,"174207","174208",6,6
"62351",1748,"174807","174808",10,10
"62361",1749,"174907","174908",7,7
"62451",1760,"176007","176008",10,10
"62511",1771,"177107","177108",7,7
"62541",1775,"177507","177508",6,6
"62661",1817,"181707","181708",10,10
"62691",1821,"182107","182108",10,10
"62701",1822,"182207","182208",8,8
"62781",1834,"183407","183408",8,8
"62811",1839,"183907","183908",7,7
"62831",1842,"184207","184208",3,3
"62861",1846,"184607","184608",7,7
"62871",1847,"184707","184708",10,10
"62921",1855,"185507","185508",10,10
"62941",1860,"186007","186008",7,7
"62951",1862,"186207","186208",10,10
"62981",1868,"186807","186808",10,10
"63061",1884,"188407","188408",9,9
"63191",1916,"191607","191608",3,3
"63231",1921,"192107","192108",10,10
"63241",1924,"192407","192408",10,10
"63331",1943,"194307","194308",8,8
"63341",1952,"195207","195208",8,8
"63381",1961,"196107","196108",8,8
"63391",1963,"196307","196308",8,8
"63421",1969,"196907","196908",5,5
"63481",1979,"197907","197908",10,10
"63531",1986,"198607","198608",10,10
"63551",1989,"198907","198908",10,10
"63631",2001,"200107","200108",6,6
"63781",2022,"202207","202208",6,6
"63791",2023,"202307","202308",4,4
"63831",2030,"203007","203008",10,10
"63911",2039,"203907","203908",3,3
"63981",2049,"204907","204908",10,10
"63991",2051,"205107","205108",1,1
"64151",2089,"208907","208908",10,10
"64161",2090,"209007","209008",6,6
"64171",2092,"209207","209208",10,10
"64191",2094,"209407","209408",8,8
"64331",2111,"211107","211108",10,10
"64371",2119,"211907","211908",10,10
"64381",2120,"212007","212008",8,8
"64391",2121,"212107","212108",10,10
"64401",2122,"212207","212208",10,10
"64411",2123,"212307","212308",10,10
"64431",2125,"212507","212508",10,10
"64451",2128,"212807","212808",10,10
"64461",2130,"213007","213008",6,6
"64521",2140,"214007","214008",2,2
"64561",2145,"214507","214508",10,10
"64621",2152,"215207","215208",5,5
"64631",2153,"215307","215308",10,10
"64661",2158,"215807","215808",10,10
"64671",2159,"215907","215908",8,8
"64731",2167,"216707","216708",9,9
"64841",2180,"218007","218008",10,10
"64901",2191,"219107","219108",8,8
"64961",2201,"220107","220108",5,5
"64971",2202,"220207","220208",9,9
"65001",2208,"220807","220808",10,10
"65021",2210,"221007","221008",8,8
"65041",2219,"221907","221908",9,9
"65101",2229,"222907","222908",10,10
"65181",2240,"224007","224008",4,4
"65191",2241,"224107","224108",10,10
"65211",2244,"224407","224408",10,10
"65221",2245,"224507","224508",6,6
"65251",2249,"224907","224908",6,6
"65261",2250,"225007","225008",4,4
"65291",2254,"225407","225408",6,6
"65311",2260,"226007","226008",10,10
"65401",2278,"227807","227808",10,10
"65441",2287,"228707","228708",7,7
"65491",2306,"230607","230608",7,7
"65521",2309,"230907","230908",10,10
"65541",2311,"231107","231108",1,1
"65571",2318,"231807","231808",1,1
"65591",2328,"232807","232808",5,5
"65601",2330,"233007","233008",7,7
"65631",2333,"233307","233308",3,3
"65641",2334,"233407","233408",10,10
"65701",2343,"234307","234308",10,10
"65721",2347,"234707","234708",6,6
"65751",2351,"235107","235108",10,10
"65801",2359,"235907","235908",7,7
"65821",2361,"236107","236108",10,10
"65891",2373,"237307","237308",10,10
"65921",2383,"238307","238308",3,3
"65961",2389,"238907","238908",2,2
"65971",2393,"239307","239308",5,5
"66281",2439,"243907","243908",3,3
"66371",2464,"246407","246408",10,10
"66381",2466,"246607","246608",10,10
"66441",2475,"247507","247508",10,10
"66451",2476,"247607","247608",5,5
"66461",2477,"247707","247708",10,10
"66471",2481,"248107","248108",10,10
"66491",2483,"248307","248308",5,5
"66511",2485,"248507","248508",10,10
"66561",2491,"249107","249108",10,10
"66581",2496,"249607","249608",10,10
"66601",2501,"250107","250108",10,10
"66631",2505,"250507","250508",8,8
"66671",2514,"251407","251408",8,8
"66691",2517,"251707","251708",5,5
"66751",2528,"252807","252808",10,10
"66761",2529,"252907","252908",8,8
"66801",2533,"253307","253308",2,2
"66821",2536,"253607","253608",10,10
"66881",2546,"254607","254608",8,8
"66911",2552,"255207","255208",9,9
"66931",2554,"255407","255408",10,10
"66971",2560,"256007","256008",10,10
"67071",2582,"258207","258208",3,3
"67231",2614,"261407","261408",10,10
"67251",2617,"261707","261708",10,10
"67351",2638,"263807","263808",10,10
"67421",2652,"265207","265208",10,10
"67451",2656,"265607","265608",10,10
"67511",2668,"266807","266808",8,8
"67551",2675,"267507","267508",1,1
"67571",2677,"267707","267708",10,10
"67591",2681,"268107","268108",4,4
"58132",1007,"100707","100709",4,4
"58202",1019,"101907","101909",1,1
"58262",1029,"102907","102909",10,10
"58502",1065,"106507","106509",7,7
"58542",1071,"107107","107109",10,10
"58552",1073,"107307","107309",10,10
"58642",1087,"108707","108709",8,8
"58692",1094,"109407","109409",10,10
"58732",1100,"110007","110009",7,7
"59142",1192,"119207","119209",10,10
"59232",1202,"120207","120209",8,8
"59282",1208,"120807","120809",1,1
"59292",1209,"120907","120909",5,5
"59322",1213,"121307","121309",6,6
"59362",1217,"121707","121709",8,8
"59432",1226,"122607","122609",1,1
"59462",1229,"122907","122909",2,2
"59482",1231,"123107","123109",8,8
"59492",1232,"123207","123209",2,2
"59502",1233,"123307","123309",7,7
"59532",1239,"123907","123909",10,10
"59542",1242,"124207","124209",10,10
"59622",1261,"126107","126109",5,5
"59802",1287,"128707","128709",6,6
"59882",1298,"129807","129809",10,10
"59942",1314,"131407","131409",10,10
"59972",1322,"132207","132209",9,9
"59982",1323,"132307","132309",10,10
"60012",1326,"132607","132609",10,10
"60082",1338,"133807","133809",10,10
"60152",1353,"135307","135309",10,10
"60322",1382,"138207","138209",10,10
